date,store_id,product_id,price,units,revenue,promo,stockout,holiday_window,anomaly
2025-09-25,S05,P12,27.92,4,111.69,0,0,0,none
2025-09-25,S06,P01,16.36,12,196.3,0,0,0,none
2025-09-25,S06,P02,21.51,24,516.17,0,0,0,none
2025-09-25,S06,P03,14.96,21,314.2,0,0,0,none
2025-09-25,S06,P04,35.55,15,533.25,0,0,0,none
2025-09-25,S06,P05,9.63,11,105.94,0,0,0,none
2025-09-25,S06,P06,16.12,19,306.22,0,0,0,none
2025-09-25,S06,P07,18.81,19,357.35,0,0,0,none
2025-09-25,S06,P08,21.38,16,342.12,0,0,0,none
2025-09-25,S06,P09,17.81,18,320.61,0,0,0,none
2025-09-25,S06,P10,20.49,16,327.79,0,0,0,none
2025-09-25,S06,P11,14.93,20,298.68,0,0,0,none
2025-09-25,S06,P12,18.06,10,180.64,0,0,0,none
2025-09-25,S07,P01,22.69,13,295.0,0,0,0,none
2025-09-25,S07,P02,19.55,23,449.6,0,0,0,none
2025-09-25,S07,P03,20.48,15,307.16,0,0,0,none
2025-09-25,S07,P04,14.37,15,215.49,0,0,0,none
2025-09-25,S07,P05,13.82,13,179.69,0,0,0,none
2025-09-25,S07,P06,24.98,21,524.59,0,0,0,none
2025-09-25,S07,P07,21.31,15,319.59,0,0,0,none
2025-09-25,S07,P08,34.42,10,344.16,0,0,0,none
2025-09-25,S07,P09,24.93,24,598.31,0,0,0,none
2025-09-25,S07,P10,30.29,12,363.52,0,0,0,none
2025-09-25,S07,P11,22.67,2,45.34,0,0,0,none
2025-09-25,S07,P12,12.64,10,126.35,0,0,0,none
2025-09-25,S08,P01,26.56,9,239.04,0,0,0,none
2025-09-25,S08,P02,11.85,8,94.82,0,0,0,none
2025-09-25,S08,P03,18.17,11,199.91,0,0,0,none
2025-09-25,S08,P04,21.14,11,232.57,0,0,0,none
2025-09-25,S08,P05,15.88,8,127.02,0,0,0,none
2025-09-25,S08,P06,28.61,21,600.74,0,0,0,none
2025-09-25,S08,P07,12.08,12,144.93,0,0,0,none
2025-09-25,S08,P08,12.51,15,187.6,0,0,0,none
2025-09-25,S08,P09,19.8,14,277.17,0,0,0,none
2025-09-25,S08,P10,39.02,4,156.08,0,0,0,none
2025-09-25,S08,P11,42.91,10,429.09,0,0,0,none
2025-09-25,S08,P12,25.78,7,180.49,0,0,0,none
2025-09-26,S01,P01,20.06,11,220.71,0,0,0,none
2025-09-26,S01,P02,16.29,14,228.01,0,0,0,none
2025-09-26,S01,P03,18.42,6,110.5,0,0,0,none
2025-09-26,S01,P04,16.33,12,196.01,0,0,0,none
2025-09-26,S01,P05,31.99,6,191.96,0,0,0,none
2025-09-26,S01,P06,9.21,13,119.71,0,0,0,none
2025-09-26,S01,P07,28.33,6,169.98,0,0,0,none
2025-09-26,S01,P08,25.11,19,477.09,0,0,0,none
2025-09-26,S01,P09,36.98,12,443.75,0,0,0,none
2025-09-26,S01,P10,7.29,9,65.65,0,0,0,none
2025-09-26,S01,P11,20.35,14,284.84,0,0,0,none
2025-09-26,S01,P12,9.74,8,77.89,0,0,0,none
2025-09-26,S02,P01,27.06,17,459.98,0,0,0,none
2025-09-26,S02,P02,3.0,18,54.0,0,0,0,none
2025-09-26,S02,P03,26.25,9,236.25,0,0,0,none
2025-09-26,S02,P04,18.43,9,165.84,0,0,0,none
2025-09-26,S02,P05,8.33,5,41.65,0,0,0,none
2025-09-26,S02,P06,23.22,17,394.68,0,0,0,none
2025-09-26,S02,P07,17.18,12,206.17,0,0,0,none
2025-09-26,S02,P08,23.96,21,503.22,0,0,0,none
2025-09-26,S02,P09,32.6,17,554.2,0,0,0,none
2025-09-26,S02,P10,19.37,7,135.59,0,0,0,none
2025-09-26,S02,P11,12.26,7,85.8,0,0,0,none
2025-09-26,S02,P12,46.37,16,741.86,0,0,0,none
2025-09-26,S03,P01,30.06,13,390.77,0,0,0,none
2025-09-26,S03,P02,26.7,21,560.61,0,0,0,none
2025-09-26,S03,P03,12.72,8,101.74,0,0,0,none
2025-09-26,S03,P04,37.17,12,446.06,0,0,0,none
2025-09-26,S03,P05,32.54,7,227.81,0,0,0,none
2025-09-26,S03,P06,33.65,10,336.54,0,0,0,none
2025-09-26,S03,P07,18.3,16,292.82,0,0,0,none
2025-09-26,S03,P08,32.52,17,552.79,0,0,0,none
2025-09-26,S03,P09,18.52,13,240.8,0,0,0,none
2025-09-26,S03,P10,28.15,4,112.61,0,0,0,none
2025-09-26,S03,P11,27.23,7,190.64,0,0,0,none
2025-09-26,S03,P12,31.27,9,281.39,0,0,0,none
2025-09-26,S04,P01,15.01,23,345.33,0,0,0,none
2025-09-26,S04,P02,17.16,24,411.72,0,0,0,none
2025-09-26,S04,P03,24.23,9,218.07,0,0,0,none
2025-09-26,S04,P04,20.17,16,322.79,0,0,0,none
2025-09-26,S04,P05,30.43,7,212.99,0,0,0,none
2025-09-26,S04,P06,22.83,13,296.82,0,0,0,none
2025-09-26,S04,P07,19.8,18,356.34,0,0,0,none
2025-09-26,S04,P08,27.85,21,584.89,0,0,0,none
2025-09-26,S04,P09,21.36,26,555.28,0,0,0,none
2025-09-26,S04,P10,39.79,14,557.13,0,0,0,none
2025-09-26,S04,P11,32.46,17,551.75,0,0,0,none
2025-09-26,S04,P12,14.55,10,145.5,0,0,0,none
2025-09-26,S05,P01,15.51,15,232.66,0,0,0,none
2025-09-26,S05,P02,19.65,17,334.11,0,0,0,none
2025-09-26,S05,P03,16.68,6,100.05,0,0,0,none
2025-09-26,S05,P04,17.65,12,211.84,0,0,0,none
2025-09-26,S05,P05,17.13,10,171.27,0,0,0,none
2025-09-26,S05,P06,18.25,9,164.27,0,0,0,none
2025-09-26,S05,P07,33.01,15,495.2,0,0,0,none
2025-09-26,S05,P08,20.02,10,200.17,0,0,0,none
2025-09-26,S05,P09,29.19,8,233.51,0,0,0,none
2025-09-26,S05,P10,38.55,7,269.85,0,0,0,none
2025-09-26,S05,P11,11.76,11,129.33,0,0,0,none
2025-09-26,S05,P12,24.53,10,245.27,0,0,0,none
2025-09-26,S06,P01,24.19,16,387.01,0,0,0,none
2025-09-26,S06,P02,26.54,20,530.76,0,0,0,none
2025-09-26,S06,P03,19.71,9,177.43,0,0,0,none
2025-09-26,S06,P04,32.97,15,494.59,0,0,0,none
2025-09-26,S06,P05,25.93,11,285.26,0,0,0,none
2025-09-26,S06,P06,17.45,24,418.87,0,0,0,none
2025-09-26,S06,P07,24.26,19,460.91,0,0,0,none
2025-09-26,S06,P08,23.27,30,698.2,0,0,0,none
2025-09-26,S06,P09,19.89,21,417.71,0,0,0,none
2025-09-26,S06,P10,33.91,10,339.11,0,0,0,none
2025-09-26,S06,P11,21.81,18,392.56,0,0,0,none
2025-09-26,S06,P12,11.97,9,107.71,0,0,0,none
2025-09-26,S07,P01,26.24,15,393.61,0,0,0,none
2025-09-26,S07,P02,14.6,17,248.27,0,0,0,none
2025-09-26,S07,P03,23.68,11,260.46,0,0,0,none
2025-09-26,S07,P04,21.21,8,169.7,0,0,0,none
2025-09-26,S07,P05,17.2,7,120.4,0,0,0,none
2025-09-26,S07,P06,14.84,21,311.72,0,0,0,none
2025-09-26,S07,P07,42.37,15,635.55,0,0,0,none
2025-09-26,S07,P08,26.45,20,529.0,0,0,0,none
2025-09-26,S07,P09,18.77,5,93.86,0,0,0,none
2025-09-26,S07,P10,28.79,11,316.64,0,0,0,none
2025-09-26,S07,P11,27.38,10,273.79,0,0,0,none
2025-09-26,S07,P12,6.01,8,48.04,0,0,0,none
2025-09-26,S08,P01,22.12,12,265.42,0,0,0,none
2025-09-26,S08,P02,15.37,19,291.97,0,0,0,none
2025-09-26,S08,P03,9.35,9,84.15,0,0,0,none
2025-09-26,S08,P04,16.9,5,84.51,0,0,0,none
2025-09-26,S08,P05,30.22,12,362.61,0,0,0,none
2025-09-26,S08,P06,27.55,16,440.84,0,0,0,none
2025-09-26,S08,P07,17.51,15,262.61,0,0,0,none
2025-09-26,S08,P08,3.0,18,54.0,0,0,0,none
2025-09-26,S08,P09,27.08,9,243.71,0,0,0,none
2025-09-26,S08,P10,28.79,7,201.52,0,0,0,none
2025-09-26,S08,P11,25.23,8,201.82,0,0,0,none
2025-09-26,S08,P12,10.37,6,62.19,0,0,0,none
2025-09-27,S01,P01,28.66,9,257.97,0,0,0,none
2025-09-27,S01,P02,34.47,21,723.85,0,0,0,none
2025-09-27,S01,P03,35.14,7,245.97,0,0,0,none
2025-09-27,S01,P04,30.45,9,274.02,0,0,0,none
2025-09-27,S01,P05,22.24,12,266.87,0,0,0,none
2025-09-27,S01,P06,31.26,15,468.95,0,0,0,none
2025-09-27,S01,P07,21.04,11,231.41,0,0,0,none
2025-09-27,S01,P08,25.03,15,375.46,0,0,0,none
2025-09-27,S01,P09,30.21,15,453.16,0,0,0,none
2025-09-27,S01,P10,37.4,9,336.58,0,0,0,none
2025-09-27,S01,P11,32.96,9,296.68,0,0,0,none
2025-09-27,S01,P12,19.82,12,237.79,0,0,0,none
2025-09-27,S02,P01,17.78,14,248.97,0,0,0,none
2025-09-27,S02,P02,20.42,20,408.36,0,0,0,none
2025-09-27,S02,P03,13.94,15,209.17,0,0,0,none
2025-09-27,S02,P04,31.37,13,407.75,0,0,0,none
2025-09-27,S02,P05,22.64,5,113.19,0,0,0,none
2025-09-27,S02,P06,22.38,20,447.66,0,0,0,none
2025-09-27,S02,P07,28.81,13,374.52,0,0,0,none
2025-09-27,S02,P08,27.24,17,463.14,0,0,0,none
2025-09-27,S02,P09,24.38,13,316.97,0,0,0,none
2025-09-27,S02,P10,27.4,13,356.18,0,0,0,none
2025-09-27,S02,P11,37.1,15,556.5,0,0,0,none
2025-09-27,S02,P12,21.25,15,318.82,0,0,0,none
2025-09-27,S03,P01,20.27,11,223.02,0,0,0,none
2025-09-27,S03,P02,23.71,16,379.44,0,0,0,none
2025-09-27,S03,P03,25.19,9,226.7,0,0,0,none
2025-09-27,S03,P04,21.88,20,437.6,0,0,0,none
2025-09-27,S03,P05,26.93,6,161.58,0,0,0,none
2025-09-27,S03,P06,11.0,16,176.0,0,0,0,none
2025-09-27,S03,P07,42.24,19,802.55,0,0,0,none
2025-09-27,S03,P08,23.14,15,347.14,0,0,0,none
2025-09-27,S03,P09,20.96,23,482.05,0,0,0,none
2025-09-27,S03,P10,13.45,6,80.71,0,0,0,none
2025-09-27,S03,P11,19.89,12,238.7,0,0,0,none
2025-09-27,S03,P12,30.15,16,482.47,0,0,0,none
2025-09-27,S04,P01,21.63,20,432.55,0,0,0,none
2025-09-27,S04,P02,30.77,21,646.12,0,0,0,none
2025-09-27,S04,P03,26.41,8,211.26,0,0,0,none
2025-09-27,S04,P04,9.74,12,116.86,0,0,0,none
2025-09-27,S04,P05,32.42,3,97.27,0,0,0,dip
2025-09-27,S04,P06,17.76,21,372.96,0,0,0,none
2025-09-27,S04,P07,28.17,25,704.21,0,0,0,none
2025-09-27,S04,P08,25.97,18,467.44,0,0,0,none
2025-09-27,S04,P09,27.41,14,383.73,0,0,0,none
2025-09-27,S04,P10,36.16,14,506.2,0,0,0,none
2025-09-27,S04,P11,13.57,14,189.96,0,0,0,none
2025-09-27,S04,P12,22.87,11,251.61,0,0,0,none
2025-09-27,S05,P01,8.8,8,70.41,0,0,0,none
2025-09-27,S05,P02,17.41,19,330.78,0,0,0,none
2025-09-27,S05,P03,18.3,13,237.94,0,0,0,none
2025-09-27,S05,P04,17.8,10,177.96,0,0,0,none
2025-09-27,S05,P05,32.92,10,329.22,0,0,0,none
2025-09-27,S05,P06,18.46,1,18.46,0,1,0,none
2025-09-27,S05,P07,34.04,16,544.72,0,0,0,none
2025-09-27,S05,P08,22.65,19,430.3,0,0,0,none
2025-09-27,S05,P09,13.7,19,260.38,0,0,0,none
2025-09-27,S05,P10,20.17,14,282.37,0,0,0,none
2025-09-27,S05,P11,34.93,14,489.0,0,0,0,none
2025-09-27,S05,P12,25.15,11,276.69,0,0,0,none
2025-09-27,S06,P01,20.85,18,375.34,0,0,0,none
2025-09-27,S06,P02,15.73,20,314.59,0,0,0,none
2025-09-27,S06,P03,10.45,11,115.0,0,0,0,none
2025-09-27,S06,P04,28.08,15,421.26,0,0,0,none
2025-09-27,S06,P05,28.5,14,398.99,0,0,0,none
2025-09-27,S06,P06,31.85,33,1051.0,0,0,0,none
2025-09-27,S06,P07,13.21,16,211.41,0,0,0,none
2025-09-27,S06,P08,38.36,27,1035.63,0,0,0,none
2025-09-27,S06,P09,19.83,16,317.27,0,0,0,none
2025-09-27,S06,P10,30.59,21,642.29,0,0,0,none
2025-09-27,S06,P11,24.3,16,388.73,0,0,0,none
2025-09-27,S06,P12,35.01,18,630.13,0,0,0,none
2025-09-27,S07,P01,27.1,20,541.94,0,0,0,none
2025-09-27,S07,P02,21.16,15,317.44,0,0,0,none
2025-09-27,S07,P03,13.06,15,195.84,0,0,0,none
2025-09-27,S07,P04,25.96,11,285.55,0,0,0,none
2025-09-27,S07,P05,11.29,7,79.05,0,0,0,none
2025-09-27,S07,P06,5.51,21,115.62,0,0,0,none
2025-09-27,S07,P07,22.24,18,400.3,0,0,0,none
2025-09-27,S07,P08,17.79,24,427.01,0,0,0,none
2025-09-27,S07,P09,18.65,22,410.39,0,0,0,none
2025-09-27,S07,P10,26.49,7,185.41,0,0,0,none
2025-09-27,S07,P11,37.96,12,455.47,0,0,0,none
2025-09-27,S07,P12,19.97,12,239.69,0,0,0,none
2025-09-27,S08,P01,19.91,11,219.06,0,0,0,none
2025-09-27,S08,P02,12.5,19,237.59,0,0,0,none
2025-09-27,S08,P03,24.99,11,274.89,0,0,0,none
2025-09-27,S08,P04,13.24,14,185.4,0,0,0,none
2025-09-27,S08,P05,20.17,4,80.68,0,0,0,none
2025-09-27,S08,P06,21.32,18,383.77,0,0,0,none
2025-09-27,S08,P07,32.13,10,321.26,0,0,0,none
2025-09-27,S08,P08,19.78,14,276.9,0,0,0,none
2025-09-27,S08,P09,28.98,13,376.79,0,0,0,none
2025-09-27,S08,P10,15.0,4,59.98,0,0,0,none
2025-09-27,S08,P11,20.67,10,206.74,0,0,0,none
2025-09-27,S08,P12,15.57,13,202.39,0,0,0,none
2025-09-28,S01,P01,25.62,12,307.47,0,0,0,none
2025-09-28,S01,P02,26.74,28,748.62,0,0,0,none
2025-09-28,S01,P03,4.77,9,42.93,0,0,0,none
2025-09-28,S01,P04,21.36,17,363.2,0,0,0,none
2025-09-28,S01,P05,9.97,11,109.64,0,0,0,none
2025-09-28,S01,P06,33.71,24,809.0,0,0,0,none
2025-09-28,S01,P07,12.78,18,230.06,0,0,0,none
2025-09-28,S01,P08,21.32,19,405.11,0,0,0,none
2025-09-28,S01,P09,17.24,12,206.89,0,0,0,none
2025-09-28,S01,P10,34.45,4,137.82,0,0,0,none
2025-09-28,S01,P11,33.26,7,232.83,0,0,0,none
2025-09-28,S01,P12,16.1,11,177.1,0,0,0,none
2025-09-28,S02,P01,30.84,17,524.36,0,0,0,none
2025-09-28,S02,P02,14.58,18,262.51,0,0,0,none
2025-09-28,S02,P03,30.9,11,339.87,0,0,0,none
2025-09-28,S02,P04,13.44,13,174.73,0,0,0,none
2025-09-28,S02,P05,26.72,9,240.48,0,0,0,none
2025-09-28,S02,P06,21.38,24,513.09,0,0,0,none
2025-09-28,S02,P07,20.07,17,341.17,0,0,0,none
2025-09-28,S02,P08,25.65,11,282.2,0,0,0,none
2025-09-28,S02,P09,32.34,23,743.78,0,0,0,none
2025-09-28,S02,P10,23.91,14,334.7,0,0,0,none
2025-09-28,S02,P11,19.75,14,276.52,0,0,0,none
2025-09-28,S02,P12,3.0,6,18.0,0,0,0,none
2025-09-28,S03,P01,8.48,21,178.16,0,0,0,none
2025-09-28,S03,P02,15.53,14,217.45,0,0,0,none
2025-09-28,S03,P03,6.88,8,55.05,0,0,0,none
2025-09-28,S03,P04,24.55,13,319.17,0,0,0,none
2025-09-28,S03,P05,17.19,5,85.97,0,0,0,none
2025-09-28,S03,P06,14.73,21,309.33,0,0,0,none
2025-09-28,S03,P07,23.13,15,346.93,0,0,0,none
2025-09-28,S03,P08,37.9,23,871.63,0,0,0,none
2025-09-28,S03,P09,44.4,15,665.93,0,0,0,none
2025-09-28,S03,P10,30.06,11,330.64,0,0,0,none
2025-09-28,S03,P11,36.35,10,363.45,0,0,0,none
2025-09-28,S03,P12,32.53,15,487.96,0,0,0,none
2025-09-28,S04,P01,24.89,16,398.22,0,0,0,none
2025-09-28,S04,P02,22.25,20,444.97,0,0,0,none
2025-09-28,S04,P03,13.22,18,237.91,0,0,0,none
2025-09-28,S04,P04,24.21,14,338.97,0,0,0,none
2025-09-28,S04,P05,20.34,11,223.78,0,0,0,none
2025-09-28,S04,P06,14.81,23,340.55,0,0,0,none
2025-09-28,S04,P07,21.01,15,315.08,0,0,0,none
2025-09-28,S04,P08,23.65,23,544.05,0,0,0,none
2025-09-28,S04,P09,24.61,16,393.74,0,0,0,none
2025-09-28,S04,P10,26.93,11,296.21,0,0,0,none
2025-09-28,S04,P11,37.16,13,483.07,0,0,0,none
2025-09-28,S04,P12,27.45,11,301.9,0,0,0,none
2025-09-28,S05,P01,17.13,17,291.23,0,0,0,none
2025-09-28,S05,P02,5.03,15,75.45,0,0,0,none
2025-09-28,S05,P03,23.3,9,209.67,0,0,0,none
2025-09-28,S05,P04,30.63,14,428.84,0,0,0,none
2025-09-28,S05,P05,21.77,13,282.99,0,0,0,none
2025-09-28,S05,P06,31.26,24,750.33,0,0,0,none
2025-09-28,S05,P07,29.93,7,209.53,0,0,0,none
2025-09-28,S05,P08,13.32,17,226.47,0,0,0,none
2025-09-28,S05,P09,21.92,11,241.15,0,0,0,none
2025-09-28,S05,P10,27.35,11,300.83,0,0,0,none
2025-09-28,S05,P11,26.87,10,268.68,0,0,0,none
2025-09-28,S05,P12,27.46,12,329.52,0,0,0,none
2025-09-28,S06,P01,16.93,14,237.08,0,0,0,none
2025-09-28,S06,P02,16.58,21,348.25,0,0,0,none
2025-09-28,S06,P03,14.12,16,225.95,0,0,0,none
2025-09-28,S06,P04,9.76,23,224.51,0,0,0,none
2025-09-28,S06,P05,18.48,6,110.9,0,0,0,none
2025-09-28,S06,P06,30.43,17,517.3,0,0,0,none
2025-09-28,S06,P07,21.01,17,357.17,0,0,0,none
2025-09-28,S06,P08,10.47,28,293.29,0,0,0,none
2025-09-28,S06,P09,25.69,10,256.93,0,0,0,none
2025-09-28,S06,P10,21.87,10,218.75,0,0,0,none
2025-09-28,S06,P11,26.22,14,367.02,0,0,0,none
2025-09-28,S06,P12,10.48,22,230.52,0,0,0,none
2025-09-28,S07,P01,13.83,17,235.07,0,0,0,none
2025-09-28,S07,P02,12.62,20,252.37,0,0,0,none
2025-09-28,S07,P03,10.4,16,166.36,0,0,0,none
2025-09-28,S07,P04,23.78,12,285.31,0,0,0,none
2025-09-28,S07,P05,16.51,8,132.1,0,0,0,none
2025-09-28,S07,P06,16.63,21,349.2,0,0,0,none
2025-09-28,S07,P07,31.71,17,539.14,0,0,0,none
2025-09-28,S07,P08,21.79,13,283.21,0,0,0,none
2025-09-28,S07,P09,15.65,23,359.93,0,0,0,none
2025-09-28,S07,P10,20.37,14,285.16,0,0,0,none
2025-09-28,S07,P11,28.66,10,286.58,0,0,0,none
2025-09-28,S07,P12,18.03,14,252.39,0,0,0,none
2025-09-28,S08,P01,24.17,11,265.89,0,0,0,none
2025-09-28,S08,P02,11.26,19,214.01,0,0,0,none
2025-09-28,S08,P03,25.33,7,177.32,0,0,0,none
2025-09-28,S08,P04,16.83,8,134.63,0,0,0,none
2025-09-28,S08,P05,25.75,5,128.76,0,0,0,none
2025-09-28,S08,P06,26.15,27,706.17,0,0,0,none
2025-09-28,S08,P07,15.77,11,173.43,0,0,0,none
2025-09-28,S08,P08,27.73,14,388.28,0,0,0,none
2025-09-28,S08,P09,11.16,9,100.42,0,0,0,none
2025-09-28,S08,P10,16.83,5,84.17,0,0,0,none
2025-09-28,S08,P11,26.08,7,182.55,0,0,0,none
2025-09-28,S08,P12,41.62,9,374.56,0,0,0,none
2025-09-29,S01,P01,17.22,9,154.98,0,0,0,none
2025-09-29,S01,P02,24.95,13,324.34,0,0,0,none
2025-09-29,S01,P03,25.37,10,253.68,0,0,0,none
2025-09-29,S01,P04,17.37,17,295.3,0,0,0,none
2025-09-29,S01,P05,15.69,5,78.44,0,0,0,none
2025-09-29,S01,P06,29.51,13,383.66,0,0,0,none
2025-09-29,S01,P07,17.26,12,207.06,0,0,0,none
2025-09-29,S01,P08,20.8,19,395.26,0,0,0,none
2025-09-29,S01,P09,25.24,16,403.78,0,0,0,none
2025-09-29,S01,P10,20.6,4,82.4,0,0,0,none
2025-09-29,S01,P11,26.3,9,236.7,0,0,0,none
2025-09-29,S01,P12,43.83,13,569.78,0,0,0,none
2025-09-29,S02,P01,26.92,19,511.46,0,0,0,none
2025-09-29,S02,P02,26.24,12,314.94,0,0,0,none
2025-09-29,S02,P03,26.59,9,239.32,0,0,0,none
2025-09-29,S02,P04,15.71,1,15.71,0,1,0,none
2025-09-29,S02,P05,23.82,11,261.99,0,0,0,none
2025-09-29,S02,P06,24.09,17,409.56,0,0,0,none
2025-09-29,S02,P07,24.04,10,240.37,0,0,0,none
2025-09-29,S02,P08,13.64,23,313.71,0,0,0,none
2025-09-29,S02,P09,22.64,17,384.82,0,0,0,none
2025-09-29,S02,P10,19.35,10,193.49,0,0,0,none
2025-09-29,S02,P11,32.74,8,261.89,0,0,0,none
2025-09-29,S02,P12,25.66,12,307.9,0,0,0,none
2025-09-29,S03,P01,29.62,19,562.71,0,0,0,none
2025-09-29,S03,P02,16.57,21,348.01,0,0,0,none
2025-09-29,S03,P03,20.02,5,100.12,0,0,0,none
2025-09-29,S03,P04,27.66,10,276.65,0,0,0,none
2025-09-29,S03,P05,7.39,8,59.15,0,0,0,none
2025-09-29,S03,P06,24.93,14,349.05,0,0,0,none
2025-09-29,S03,P07,15.46,12,185.54,0,0,0,none
2025-09-29,S03,P08,28.12,28,787.23,0,0,0,none
2025-09-29,S03,P09,33.15,6,198.87,0,0,0,none
2025-09-29,S03,P10,26.56,8,212.46,0,0,0,none
2025-09-29,S03,P11,32.31,17,549.22,0,0,0,none
2025-09-29,S03,P12,17.11,7,119.76,0,0,0,none
2025-09-29,S04,P01,14.78,19,280.8,0,0,0,none
2025-09-29,S04,P02,15.1,15,226.5,0,0,0,none
2025-09-29,S04,P03,29.6,13,384.84,0,0,0,none
2025-09-29,S04,P04,12.03,9,108.25,0,0,0,none
2025-09-29,S04,P05,22.51,14,315.07,0,0,0,none
2025-09-29,S04,P06,26.99,26,701.68,0,0,0,none
2025-09-29,S04,P07,21.97,15,329.57,0,0,0,none
2025-09-29,S04,P08,35.58,23,818.42,0,0,0,none
2025-09-29,S04,P09,32.18,25,804.55,0,0,0,none
2025-09-29,S04,P10,8.06,10,80.56,0,0,0,none
2025-09-29,S04,P11,18.62,15,279.3,0,0,0,none
2025-09-29,S04,P12,21.38,9,192.38,0,0,0,none
2025-09-29,S05,P01,11.64,14,162.9,0,0,0,none
2025-09-29,S05,P02,15.46,15,231.91,0,0,0,none
2025-09-29,S05,P03,19.92,11,219.09,0,0,0,none
2025-09-29,S05,P04,28.01,13,364.11,0,0,0,none
2025-09-29,S05,P05,20.03,11,220.37,0,0,0,none
2025-09-29,S05,P06,31.93,15,478.98,0,0,0,none
2025-09-29,S05,P07,30.85,10,308.55,0,0,0,none
2025-09-29,S05,P08,46.6,16,745.52,0,0,0,none
2025-09-29,S05,P09,18.42,24,442.15,0,0,0,none
2025-09-29,S05,P10,30.46,9,274.12,0,0,0,none
2025-09-29,S05,P11,23.83,10,238.3,0,0,0,none
2025-09-29,S05,P12,17.0,14,237.98,0,0,0,none
2025-09-29,S06,P01,22.12,18,398.07,0,0,0,none
2025-09-29,S06,P02,25.38,23,583.75,0,0,0,none
2025-09-29,S06,P03,25.27,14,353.83,0,0,0,none
2025-09-29,S06,P04,14.04,16,224.64,0,0,0,none
2025-09-29,S06,P05,29.49,1,29.49,0,1,0,none
2025-09-29,S06,P06,19.99,24,479.78,0,0,0,none
2025-09-29,S06,P07,18.64,18,335.59,0,0,0,none
2025-09-29,S06,P08,23.41,17,398.02,0,0,0,none
2025-09-29,S06,P09,28.87,21,606.3,0,0,0,none
2025-09-29,S06,P10,27.45,12,329.37,0,0,0,none
2025-09-29,S06,P11,28.61,21,600.79,0,0,0,none
2025-09-29,S06,P12,18.67,14,261.38,0,0,0,none
2025-09-29,S07,P01,9.65,21,202.55,0,0,0,none
2025-09-29,S07,P02,27.68,16,442.81,0,0,0,none
2025-09-29,S07,P03,19.91,5,99.53,0,0,0,none
2025-09-29,S07,P04,26.56,21,557.77,0,0,0,none
2025-09-29,S07,P05,17.9,11,196.9,0,0,0,none
2025-09-29,S07,P06,24.58,14,344.05,0,0,0,none
2025-09-29,S07,P07,18.97,11,208.66,0,0,0,none
2025-09-29,S07,P08,14.11,9,126.99,0,0,0,none
2025-09-29,S07,P09,25.98,20,519.53,0,0,0,none
2025-09-29,S07,P10,38.2,6,229.18,0,0,0,none
2025-09-29,S07,P11,32.82,0,0.0,0,1,0,none
2025-09-29,S07,P12,36.47,8,291.76,0,0,0,none
2025-09-29,S08,P01,19.17,17,325.93,0,0,0,none
2025-09-29,S08,P02,25.9,12,310.82,0,0,0,none
2025-09-29,S08,P03,16.88,8,135.02,0,0,0,none
2025-09-29,S08,P04,16.51,11,181.61,0,0,0,none
2025-09-29,S08,P05,29.0,4,115.98,0,0,0,none
2025-09-29,S08,P06,25.04,23,575.99,0,0,0,none
2025-09-29,S08,P07,21.59,17,366.99,0,0,0,none
2025-09-29,S08,P08,27.74,12,332.89,0,0,0,none
2025-09-29,S08,P09,22.72,17,386.32,0,0,0,none
2025-09-29,S08,P10,27.32,7,191.22,0,0,0,none
2025-09-29,S08,P11,30.29,11,333.2,0,0,0,none
2025-09-29,S08,P12,28.14,12,337.63,0,0,0,none
2025-09-30,S01,P01,34.9,9,314.06,0,0,0,none
2025-09-30,S01,P02,25.42,18,457.5,0,0,0,none
2025-09-30,S01,P03,18.4,12,220.83,0,0,0,none
2025-09-30,S01,P04,23.85,16,381.67,0,0,0,none
2025-09-30,S01,P05,26.64,12,319.63,0,0,0,none
2025-09-30,S01,P06,25.14,13,326.8,0,0,0,none
2025-09-30,S01,P07,26.06,19,495.2,0,0,0,none
2025-09-30,S01,P08,19.57,15,293.52,0,0,0,none
2025-09-30,S01,P09,25.24,16,403.88,0,0,0,none
2025-09-30,S01,P10,14.08,5,70.39,0,0,0,none
2025-09-30,S01,P11,18.84,16,301.36,0,0,0,none
2025-09-30,S01,P12,22.14,5,110.71,0,0,0,none
2025-09-30,S02,P01,28.06,17,477.07,0,0,0,none
2025-09-30,S02,P02,20.93,20,418.64,0,0,0,none
2025-09-30,S02,P03,14.26,8,114.08,0,0,0,none
2025-09-30,S02,P04,14.26,24,342.18,0,0,0,none
2025-09-30,S02,P05,31.9,12,382.85,0,0,0,none
2025-09-30,S02,P06,40.95,21,859.95,0,0,0,none
2025-09-30,S02,P07,26.94,13,350.27,0,0,0,none
2025-09-30,S02,P08,35.85,20,717.03,0,0,0,none
2025-09-30,S02,P09,27.52,18,495.35,0,0,0,none
2025-09-30,S02,P10,17.82,7,124.72,0,0,0,none
2025-09-30,S02,P11,21.64,9,194.77,0,0,0,none
2025-09-30,S02,P12,23.58,12,282.9,0,0,0,none
2025-09-30,S03,P01,21.22,14,297.15,0,0,0,none
2025-09-30,S03,P02,24.11,16,385.8,0,0,0,none
2025-09-30,S03,P03,27.68,10,276.78,0,0,0,none
2025-09-30,S03,P04,30.37,16,485.87,0,0,0,none
2025-09-30,S03,P05,16.69,11,183.63,0,0,0,none
