transaction_id,timestamp,hour,user_id,merchant_id,channel,country,device,amount,is_fraud
59151,2025-04-23 10:00:00,10,10240,3009,card_present,US,web,63.3,0
59152,2025-02-05 22:00:00,22,4232,3674,card_present,DE,web,48.61,0
59153,2025-03-15 04:00:00,4,11070,2458,card_present,AU,ios,22.38,0
59154,2025-02-23 07:00:00,7,3177,3388,mobile_wallet,CA,android,54.92,0
59155,2025-03-02 05:00:00,5,24757,3933,card_present,US,android,31.87,0
59156,2025-01-25 21:00:00,21,3407,699,card_present,US,android,12.47,0
59157,2025-03-10 03:00:00,3,17877,182,card_present,US,web,27.4,0
59158,2025-04-01 17:00:00,17,922,2046,card_present,IN,android,17.81,0
59159,2025-02-06 15:00:00,15,16630,1336,ecom,US,android,31.09,0
59160,2025-01-16 21:00:00,21,23499,2268,card_present,CA,android,8.36,0
59161,2025-03-30 13:00:00,13,5292,1971,card_present,US,web,22.02,0
59162,2025-03-31 23:00:00,23,12458,3773,card_present,GB,android,29.53,0
59163,2025-03-25 08:00:00,8,2430,861,mobile_wallet,US,ios,31.22,0
59164,2025-01-26 18:00:00,18,9071,3573,ecom,GB,android,14.43,0
59165,2025-01-30 14:00:00,14,4739,57,ecom,US,web,10.43,0
59166,2025-01-04 12:00:00,12,14464,2621,card_present,AU,ios,32.51,0
59167,2025-02-22 23:00:00,23,21383,1987,card_present,AU,ios,26.27,0
59168,2025-03-09 02:00:00,2,7010,1409,ecom,US,ios,51.38,0
59169,2025-04-17 14:00:00,14,9923,282,card_present,US,android,19.6,0
59170,2025-02-07 07:00:00,7,13126,2745,card_present,IN,web,11.76,0
59171,2025-01-30 02:00:00,2,20722,2938,card_present,US,web,19.24,0
59172,2025-03-05 13:00:00,13,11525,334,card_present,DE,web,52.28,0
59173,2025-01-18 19:00:00,19,9887,2552,ecom,DE,web,8.22,0
59174,2025-01-15 02:00:00,2,23417,3852,card_present,CA,ios,27.31,0
59175,2025-01-12 03:00:00,3,4726,3237,card_present,US,android,25.7,0
59176,2025-02-20 09:00:00,9,23967,3092,ecom,DE,web,35.89,0
59177,2025-01-08 00:00:00,0,8938,2563,mobile_wallet,CA,android,18.53,0
59178,2025-01-02 15:00:00,15,23041,1678,card_present,US,android,12.53,0
59179,2025-04-20 14:00:00,14,1976,2617,card_present,US,android,21.07,0
59180,2025-04-01 18:00:00,18,21006,685,ecom,US,ios,60.66,1
59181,2025-01-06 12:00:00,12,13021,1970,card_present,US,web,15.03,0
59182,2025-02-03 13:00:00,13,345,3401,card_present,DE,android,16.55,0
59183,2025-02-16 18:00:00,18,8559,3221,ecom,US,ios,30.33,0
59184,2025-03-05 14:00:00,14,5363,3717,ecom,US,web,11.34,0
59185,2025-02-15 14:00:00,14,7327,376,card_present,US,ios,26.17,0
59186,2025-03-08 10:00:00,10,3960,2144,ecom,CA,ios,48.67,0
59187,2025-04-12 02:00:00,2,4504,3107,ecom,US,web,33.23,0
59188,2025-02-21 16:00:00,16,14064,2681,card_present,US,android,85.54,0
59189,2025-02-27 19:00:00,19,8646,1488,card_present,DE,ios,76.58,0
59190,2025-02-12 03:00:00,0,7495,2898,ecom,DE,ios,76.41,1
59191,2025-03-06 14:00:00,14,7641,143,ecom,IN,android,23.94,0
59192,2025-01-20 02:00:00,2,23065,985,ecom,IN,web,40.01,0
59193,2025-03-14 00:00:00,0,11381,1156,ecom,AU,web,35.67,0
59194,2025-04-28 17:00:00,17,11730,2352,ecom,US,ios,65.25,0
59195,2025-02-24 14:00:00,14,22153,3559,card_present,US,web,27.34,0
59196,2025-04-05 14:00:00,4,688,3111,ecom,GB,android,88.9,1
59197,2025-01-07 15:00:00,15,386,1955,card_present,US,web,44.1,0
59198,2025-02-24 23:00:00,23,16609,2452,ecom,US,android,29.53,0
59199,2025-01-01 05:00:00,5,15138,873,mobile_wallet,US,android,44.28,0
59200,2025-03-02 21:00:00,21,7714,1591,card_present,US,android,67.78,0
59201,2025-01-05 03:00:00,3,18131,256,card_present,AU,ios,34.95,0
59202,2025-03-12 03:00:00,3,23642,745,mobile_wallet,US,android,54.81,0
59203,2025-01-22 23:00:00,23,7596,3813,ecom,CA,ios,23.38,0
59204,2025-03-31 12:00:00,12,20189,2738,card_present,AU,android,13.57,0
59205,2025-01-22 02:00:00,2,7271,1013,card_present,US,android,29.17,0
59206,2025-03-17 02:00:00,2,6108,1669,card_present,US,ios,29.52,0
59207,2025-02-25 14:00:00,14,16133,1711,card_present,US,android,31.46,0
59208,2025-04-21 01:00:00,1,9578,549,card_present,DE,ios,11.38,0
59209,2025-02-22 21:00:00,21,19646,2553,card_present,US,web,7.77,0
59210,2025-01-17 02:00:00,2,6477,3607,ecom,US,android,18.87,0
59211,2025-03-07 04:00:00,4,17285,1470,ecom,CA,web,79.64,0
59212,2025-02-01 07:00:00,7,12560,2286,card_present,US,android,25.2,0
59213,2025-04-07 04:00:00,4,9451,1902,card_present,IN,web,32.04,0
59214,2025-02-23 17:00:00,17,10949,3411,card_present,US,ios,12.71,0
59215,2025-03-04 04:00:00,4,993,3475,mobile_wallet,US,web,24.44,0
59216,2025-01-02 15:00:00,15,14652,1990,card_present,US,web,13.68,0
59217,2025-03-12 06:00:00,6,22302,1685,card_present,DE,android,25.87,0
59218,2025-03-17 03:00:00,3,12312,1588,mobile_wallet,US,web,13.52,0
59219,2025-01-21 20:00:00,20,1216,2658,card_present,DE,ios,23.05,0
59220,2025-01-31 04:00:00,4,24929,2036,card_present,CA,android,40.94,0
59221,2025-03-30 19:00:00,19,22094,1301,ecom,GB,web,19.59,0
59222,2025-01-27 15:00:00,15,22075,2154,card_present,IN,web,35.96,0
59223,2025-02-09 04:00:00,4,1657,2023,mobile_wallet,US,android,19.83,0
59224,2025-01-25 23:00:00,23,9478,2594,ecom,US,web,14.41,0
59225,2025-02-09 01:00:00,1,18212,3283,ecom,GB,ios,131.07,0
59226,2025-02-01 07:00:00,7,9613,3982,card_present,GB,android,23.37,0
59227,2025-01-14 08:00:00,8,21256,3998,card_present,IN,android,58.6,0
59228,2025-01-01 06:00:00,6,20462,2333,ecom,US,ios,15.48,0
59229,2025-02-26 03:00:00,3,10517,45,ecom,US,web,33.92,0
59230,2025-02-23 00:00:00,0,13929,867,card_present,CA,android,38.07,0
59231,2025-01-10 02:00:00,2,12693,3816,ecom,GB,web,27.18,0
59232,2025-02-21 13:00:00,13,24599,2830,card_present,US,web,36.67,0
59233,2025-01-18 07:00:00,7,1776,1037,card_present,US,android,19.0,0
59234,2025-02-11 20:00:00,20,15421,3225,mobile_wallet,US,web,19.44,0
59235,2025-01-01 10:00:00,10,16819,2543,card_present,CA,ios,27.94,0
59236,2025-01-30 18:00:00,18,15674,3131,card_present,GB,web,32.55,0
59237,2025-02-21 01:00:00,1,5880,2922,card_present,IN,web,44.5,0
59238,2025-04-10 07:00:00,7,20155,3251,card_present,DE,android,28.41,0
59239,2025-04-04 08:00:00,8,19211,2191,card_present,US,android,100.01,0
59240,2025-02-02 17:00:00,17,16115,1957,ecom,CA,web,11.55,0
59241,2025-02-01 01:00:00,1,6477,3226,card_present,US,ios,23.19,0
59242,2025-03-07 14:00:00,14,18251,2992,ecom,US,android,48.78,0
59243,2025-01-29 10:00:00,10,4046,2510,card_present,US,web,26.35,0
59244,2025-03-25 23:00:00,23,12114,2213,card_present,GB,ios,16.05,0
59245,2025-01-20 00:00:00,0,6933,1982,card_present,US,android,25.92,0
59246,2025-02-03 02:00:00,2,21426,3167,card_present,US,android,63.43,0
59247,2025-01-19 23:00:00,23,6022,2853,card_present,IN,ios,15.71,0
59248,2025-04-25 20:00:00,20,18429,3881,ecom,DE,ios,41.73,0
59249,2025-01-07 13:00:00,13,15653,3439,ecom,IN,web,24.68,0
59250,2025-02-14 01:00:00,1,14414,532,card_present,IN,ios,19.06,0
59251,2025-04-07 15:00:00,15,8690,3856,card_present,US,android,9.6,0
59252,2025-01-12 18:00:00,4,18838,2963,ecom,IN,android,63.97,1
59253,2025-03-12 03:00:00,3,10478,2810,card_present,US,web,20.02,0
59254,2025-02-03 23:00:00,23,602,1539,card_present,IN,web,7.64,0
59255,2025-02-10 21:00:00,21,24961,2232,card_present,IN,android,12.24,0
59256,2025-03-13 17:00:00,17,23105,396,ecom,US,ios,21.18,0
59257,2025-04-10 02:00:00,2,11525,3068,card_present,GB,android,104.79,0
59258,2025-03-22 10:00:00,10,21092,2580,ecom,IN,web,21.13,0
59259,2025-01-14 09:00:00,9,24821,555,ecom,US,ios,41.78,0
59260,2025-03-11 19:00:00,19,3363,547,mobile_wallet,US,android,12.48,0
59261,2025-04-21 04:00:00,4,675,3364,ecom,CA,ios,26.35,0
59262,2025-01-12 13:00:00,13,1571,142,card_present,GB,android,11.5,0
59263,2025-01-14 09:00:00,9,13399,65,ecom,US,android,18.44,0
59264,2025-01-02 11:00:00,11,1822,1090,card_present,GB,ios,21.47,0
59265,2025-04-23 21:00:00,21,6483,2908,ecom,IN,web,14.38,0
59266,2025-04-08 05:00:00,5,19407,338,ecom,US,web,19.96,0
59267,2025-03-21 05:00:00,5,23021,3055,ecom,GB,ios,22.16,0
59268,2025-01-17 12:00:00,12,496,1336,ecom,AU,web,25.01,0
59269,2025-02-11 11:00:00,11,8045,1494,ecom,US,android,34.65,0
59270,2025-03-12 02:00:00,2,24056,3092,card_present,IN,web,5.55,0
59271,2025-03-07 09:00:00,9,733,1485,card_present,US,web,33.19,0
59272,2025-03-29 21:00:00,21,6787,3472,card_present,US,android,9.57,0
59273,2025-02-21 21:00:00,21,15266,1882,card_present,CA,ios,67.43,0
59274,2025-03-19 19:00:00,19,210,3357,ecom,US,web,19.35,0
59275,2025-03-06 22:00:00,22,16046,1150,ecom,AU,ios,14.91,0
59276,2025-01-12 19:00:00,19,4076,3230,card_present,US,web,11.06,0
59277,2025-02-17 08:00:00,8,4935,59,card_present,US,android,15.76,0
59278,2025-03-02 02:00:00,2,9361,3451,mobile_wallet,US,web,60.62,0
59279,2025-02-06 01:00:00,1,930,29,ecom,US,web,20.6,0
59280,2025-04-04 20:00:00,20,221,555,ecom,US,ios,44.82,0
59281,2025-01-22 21:00:00,21,21460,2934,mobile_wallet,CA,ios,37.4,0
59282,2025-01-17 00:00:00,0,9152,813,card_present,AU,ios,24.96,0
59283,2025-04-21 16:00:00,16,3092,1493,mobile_wallet,US,ios,28.12,0
59284,2025-04-25 21:00:00,21,18144,479,mobile_wallet,US,web,9.99,0
59285,2025-03-20 05:00:00,5,21968,388,ecom,US,android,3.02,0
59286,2025-04-15 21:00:00,21,24346,3578,card_present,DE,web,23.28,0
59287,2025-04-09 06:00:00,6,4197,2469,card_present,US,android,67.51,0
59288,2025-03-28 11:00:00,11,5962,2721,card_present,US,web,10.59,0
59289,2025-04-20 10:00:00,10,7254,3215,ecom,US,android,19.81,0
59290,2025-01-19 09:00:00,9,18238,2324,ecom,DE,ios,12.83,0
59291,2025-04-04 10:00:00,10,24353,3094,card_present,US,web,13.85,0
59292,2025-02-12 16:00:00,16,19172,2387,card_present,US,web,25.26,0
59293,2025-04-20 00:00:00,0,13411,711,ecom,US,ios,124.68,0
59294,2025-03-17 12:00:00,12,8674,3385,card_present,CA,ios,34.2,0
59295,2025-04-17 05:00:00,5,1961,495,card_present,US,web,16.69,0
59296,2025-01-17 15:00:00,15,19420,353,card_present,US,web,15.58,0
59297,2025-01-14 07:00:00,7,10391,2649,mobile_wallet,IN,ios,46.52,0
59298,2025-02-06 16:00:00,16,20206,2081,ecom,US,web,12.73,0
59299,2025-01-31 04:00:00,4,17440,2551,card_present,IN,android,18.72,0
59300,2025-04-01 16:00:00,16,15633,1428,card_present,GB,ios,21.24,0
59301,2025-02-25 17:00:00,17,16825,2311,card_present,AU,android,44.01,0
59302,2025-01-20 20:00:00,20,12660,3137,card_present,US,web,12.54,0
59303,2025-01-02 02:00:00,2,14742,2599,card_present,US,web,26.34,0
59304,2025-02-19 08:00:00,8,23982,1755,card_present,GB,ios,19.91,0
59305,2025-03-30 21:00:00,21,6808,1580,card_present,CA,android,16.43,0
59306,2025-01-20 13:00:00,13,1224,2728,ecom,US,web,32.68,0
59307,2025-01-10 00:00:00,0,20972,1398,ecom,US,android,27.23,0
59308,2025-04-23 16:00:00,16,5707,3680,card_present,IN,web,30.74,0
59309,2025-01-07 01:00:00,1,9491,1903,ecom,CA,android,55.29,0
59310,2025-04-20 20:00:00,20,6156,3591,ecom,CA,android,50.42,0
59311,2025-03-19 03:00:00,3,13989,981,ecom,GB,web,53.02,0
59312,2025-04-10 01:00:00,1,12475,1130,ecom,US,ios,40.54,0
59313,2025-04-19 20:00:00,20,10314,437,card_present,US,android,12.38,0
59314,2025-01-03 21:00:00,21,11626,184,card_present,DE,android,50.33,0
59315,2025-01-15 16:00:00,16,2607,2521,card_present,IN,android,37.75,0
59316,2025-04-01 17:00:00,17,21391,3909,ecom,IN,android,46.14,0
59317,2025-02-20 01:00:00,1,21953,2487,mobile_wallet,US,android,32.99,0
59318,2025-04-11 10:00:00,10,22135,3087,card_present,US,ios,41.41,0
59319,2025-03-27 07:00:00,7,8811,3360,card_present,CA,android,6.8,0
59320,2025-03-28 00:00:00,0,9951,1587,mobile_wallet,AU,ios,23.22,0
59321,2025-03-03 00:00:00,0,3623,1015,ecom,US,web,18.33,0
59322,2025-03-27 21:00:00,21,4401,2405,ecom,US,android,14.58,0
59323,2025-01-06 22:00:00,22,20929,2903,card_present,US,web,51.02,0
59324,2025-04-21 02:00:00,2,15890,2269,mobile_wallet,US,web,18.12,0
59325,2025-04-01 12:00:00,12,19277,285,card_present,AU,web,38.57,0
59326,2025-03-06 17:00:00,17,16450,964,card_present,US,android,27.54,0
59327,2025-03-14 01:00:00,1,17247,3987,card_present,US,ios,51.77,0
59328,2025-01-04 17:00:00,17,16309,3363,card_present,CA,web,17.51,0
59329,2025-01-04 18:00:00,18,22867,3181,ecom,US,android,53.3,0
59330,2025-04-07 10:00:00,10,15108,3905,card_present,IN,android,13.2,0
59331,2025-03-24 04:00:00,4,24122,1203,mobile_wallet,IN,android,8.91,0
59332,2025-03-08 11:00:00,11,18007,1477,card_present,DE,android,17.03,0
59333,2025-03-13 07:00:00,7,11577,1444,card_present,GB,ios,26.85,0
59334,2025-02-07 02:00:00,2,17029,2406,card_present,US,web,12.04,0
59335,2025-01-13 19:00:00,19,9014,813,card_present,DE,android,9.94,0
59336,2025-01-21 10:00:00,10,12510,3221,ecom,IN,ios,334.17,1
59337,2025-03-01 23:00:00,23,1973,3888,card_present,AU,android,22.03,0
59338,2025-02-21 16:00:00,16,6039,1694,ecom,US,ios,35.3,0
59339,2025-03-07 21:00:00,21,10378,424,card_present,DE,web,18.43,0
59340,2025-01-29 20:00:00,20,1256,493,card_present,US,web,26.42,0
59341,2025-01-04 15:00:00,15,20531,2091,ecom,US,ios,23.29,0
59342,2025-01-10 11:00:00,11,23780,3680,card_present,IN,ios,56.57,0
59343,2025-01-02 13:00:00,13,6198,1903,card_present,US,android,70.5,0
59344,2025-04-29 19:00:00,19,3286,3251,card_present,CA,android,14.83,0
59345,2025-03-26 07:00:00,7,17533,1587,card_present,US,ios,35.18,0
59346,2025-02-05 18:00:00,18,19775,1789,ecom,US,web,42.7,0
59347,2025-04-12 06:00:00,6,22833,2232,card_present,DE,web,28.06,0
59348,2025-03-29 12:00:00,12,21423,3667,ecom,IN,android,15.54,0
59349,2025-04-29 00:00:00,0,8104,306,ecom,US,ios,13.95,0
59350,2025-04-28 08:00:00,8,1168,701,card_present,GB,android,6.93,0
59351,2025-04-15 00:00:00,0,1035,640,ecom,US,web,27.17,0
59352,2025-04-29 12:00:00,12,21122,991,card_present,US,web,9.08,0
59353,2025-04-10 15:00:00,15,11882,1465,ecom,US,web,30.17,0
59354,2025-04-10 18:00:00,18,22832,2667,card_present,US,web,24.18,0
59355,2025-02-18 17:00:00,17,12008,2988,card_present,CA,android,14.22,0
59356,2025-02-22 08:00:00,8,13576,24,card_present,AU,android,12.37,0
59357,2025-02-03 02:00:00,2,9063,3491,ecom,US,android,17.89,0
59358,2025-03-03 19:00:00,19,10696,2880,card_present,CA,android,19.03,0
59359,2025-01-03 20:00:00,20,8827,3152,card_present,US,web,66.95,0
59360,2025-02-12 08:00:00,8,1166,2909,ecom,US,web,16.73,0
59361,2025-01-05 13:00:00,13,9381,3146,card_present,GB,android,46.03,0
59362,2025-03-03 23:00:00,23,1291,2174,card_present,AU,web,30.27,0
59363,2025-01-24 08:00:00,8,10608,2046,card_present,IN,ios,20.05,0
59364,2025-02-20 19:00:00,19,18783,3756,card_present,AU,web,27.34,0
59365,2025-01-30 18:00:00,18,13083,3037,card_present,US,ios,35.75,0
59366,2025-03-30 14:00:00,14,1097,2526,ecom,AU,android,15.83,0
59367,2025-04-22 04:00:00,4,8416,1483,card_present,IN,ios,52.81,0
59368,2025-01-11 10:00:00,10,24112,2083,ecom,GB,android,28.58,0
59369,2025-01-12 08:00:00,8,214,2832,card_present,GB,android,22.26,0
59370,2025-04-02 22:00:00,22,7784,373,card_present,GB,ios,23.68,0
59371,2025-04-14 20:00:00,20,5583,241,mobile_wallet,GB,android,22.94,0
59372,2025-04-21 03:00:00,3,1298,2588,card_present,US,web,16.22,0
59373,2025-03-15 18:00:00,18,14063,1416,ecom,AU,android,12.28,0
59374,2025-03-27 17:00:00,17,9326,1056,ecom,US,ios,33.72,0
59375,2025-03-09 12:00:00,12,23482,2040,mobile_wallet,CA,web,6.87,0
59376,2025-04-26 04:00:00,4,15437,3548,card_present,GB,web,31.74,0
59377,2025-01-14 08:00:00,8,13465,800,ecom,US,android,25.87,0
59378,2025-03-23 11:00:00,11,12439,396,ecom,US,web,49.52,0
59379,2025-02-24 23:00:00,23,6811,3323,card_present,DE,web,15.36,0
59380,2025-02-18 22:00:00,22,2578,2582,mobile_wallet,US,web,12.94,0
59381,2025-01-27 15:00:00,15,10481,2782,card_present,US,android,44.55,0
59382,2025-01-22 21:00:00,21,19930,1623,ecom,DE,android,27.89,0
59383,2025-04-21 06:00:00,6,12950,2931,card_present,US,ios,19.5,0
59384,2025-04-09 02:00:00,2,10220,946,ecom,US,ios,34.99,0
59385,2025-03-16 04:00:00,4,10772,252,mobile_wallet,IN,ios,22.0,0
59386,2025-03-25 21:00:00,21,19795,1149,card_present,IN,ios,12.45,0
59387,2025-04-13 09:00:00,9,9276,480,ecom,IN,android,57.9,0
59388,2025-02-13 03:00:00,3,21958,659,card_present,AU,android,12.84,0
59389,2025-01-30 11:00:00,11,3579,2868,card_present,IN,android,32.37,0
59390,2025-01-29 00:00:00,0,9853,3354,card_present,IN,android,19.18,0
59391,2025-01-01 15:00:00,15,16245,1577,ecom,AU,android,10.89,0
59392,2025-03-06 08:00:00,8,17875,2967,ecom,US,android,22.17,0
59393,2025-01-27 08:00:00,8,12416,98,ecom,US,android,14.29,0
59394,2025-02-24 17:00:00,17,22720,1231,card_present,US,android,8.74,0
59395,2025-03-24 16:00:00,1,7039,816,ecom,US,web,126.25,1
59396,2025-03-04 14:00:00,14,15036,2923,ecom,DE,web,11.47,0
59397,2025-03-23 11:00:00,11,18213,110,mobile_wallet,US,android,29.55,0
59398,2025-04-12 16:00:00,16,23234,3330,ecom,DE,android,24.84,0
59399,2025-02-08 16:00:00,16,5577,2783,ecom,IN,android,38.28,0
59400,2025-04-01 11:00:00,11,7987,1857,mobile_wallet,US,android,36.64,0
59401,2025-04-29 18:00:00,18,17193,346,card_present,AU,android,43.92,0
59402,2025-02-24 14:00:00,14,851,2997,ecom,US,ios,28.15,0
59403,2025-01-30 05:00:00,5,6400,667,card_present,AU,android,79.42,0
59404,2025-04-06 10:00:00,10,22842,45,card_present,US,ios,12.57,0
59405,2025-02-15 05:00:00,5,6471,3796,mobile_wallet,GB,ios,13.31,0
59406,2025-04-03 14:00:00,14,19370,2996,ecom,GB,android,11.19,0
59407,2025-02-03 07:00:00,7,23317,2763,card_present,US,ios,17.91,0
59408,2025-03-19 07:00:00,7,8344,3245,card_present,GB,ios,42.99,0
59409,2025-01-05 09:00:00,9,19398,3214,ecom,IN,android,11.17,0
59410,2025-04-25 14:00:00,14,5867,455,card_present,CA,android,8.85,0
59411,2025-04-18 08:00:00,8,24425,902,card_present,IN,web,21.18,0
59412,2025-01-11 07:00:00,7,4413,161,ecom,GB,android,24.81,0
59413,2025-01-12 07:00:00,7,3360,1826,card_present,US,web,20.74,0
59414,2025-02-07 21:00:00,21,15028,411,ecom,US,web,40.06,0
59415,2025-04-26 18:00:00,18,17770,473,ecom,GB,android,29.88,0
59416,2025-02-07 16:00:00,16,9959,3331,card_present,US,android,15.72,0
59417,2025-04-27 13:00:00,13,11145,809,ecom,DE,android,56.28,0
59418,2025-03-02 20:00:00,20,23470,3332,card_present,US,ios,18.84,0
59419,2025-02-26 06:00:00,6,6383,1502,card_present,US,web,42.15,0
59420,2025-02-26 03:00:00,3,12770,2164,ecom,US,android,38.14,0
59421,2025-03-07 23:00:00,23,3530,3243,ecom,US,android,49.82,0
59422,2025-04-15 21:00:00,21,13041,2358,card_present,GB,web,23.64,0
59423,2025-01-07 21:00:00,21,22990,2505,card_present,DE,ios,15.28,0
59424,2025-04-29 17:00:00,17,16894,2449,mobile_wallet,US,android,33.64,0
59425,2025-01-08 09:00:00,9,15862,846,card_present,DE,web,15.06,0
59426,2025-01-23 20:00:00,20,6371,1549,ecom,US,web,8.19,0
59427,2025-03-05 07:00:00,7,2322,3209,card_present,AU,ios,19.67,0
59428,2025-04-05 15:00:00,15,2215,1263,card_present,IN,android,12.23,0
59429,2025-02-19 06:00:00,6,10046,2817,card_present,CA,android,38.07,0
59430,2025-03-16 14:00:00,14,19162,3895,ecom,US,android,59.42,0
59431,2025-04-27 03:00:00,3,9286,1225,card_present,US,ios,26.13,0
59432,2025-01-17 01:00:00,1,14598,2565,ecom,US,web,50.17,0
59433,2025-02-11 11:00:00,11,469,3723,card_present,US,android,22.09,0
59434,2025-01-14 03:00:00,3,17200,886,card_present,US,web,34.59,0
59435,2025-01-21 04:00:00,4,1932,1079,card_present,AU,android,14.15,0
59436,2025-03-06 14:00:00,14,14200,3065,card_present,US,android,48.45,0
59437,2025-03-02 05:00:00,5,14721,2498,ecom,AU,web,26.45,0
59438,2025-03-20 16:00:00,16,7089,2804,card_present,AU,web,38.49,0
59439,2025-02-15 07:00:00,7,6352,1520,card_present,US,android,33.37,0
59440,2025-02-20 15:00:00,15,3856,2748,ecom,US,web,55.99,0
59441,2025-02-02 00:00:00,0,738,893,card_present,AU,android,30.58,0
59442,2025-04-23 09:00:00,9,6101,3504,mobile_wallet,IN,android,59.94,0
59443,2025-01-15 12:00:00,12,20828,3332,ecom,US,ios,16.93,0
59444,2025-02-18 08:00:00,8,1585,3228,card_present,CA,web,36.41,0
59445,2025-02-23 09:00:00,9,2793,721,card_present,US,web,16.33,0
59446,2025-03-27 01:00:00,1,22060,1443,ecom,GB,android,43.0,0
59447,2025-02-11 17:00:00,17,7087,3949,mobile_wallet,CA,android,13.93,0
59448,2025-04-17 03:00:00,3,1491,300,card_present,AU,android,52.49,0
59449,2025-03-19 18:00:00,18,17870,1027,mobile_wallet,US,web,57.61,0
59450,2025-02-23 16:00:00,16,10530,3874,card_present,US,android,18.32,0
59451,2025-03-19 07:00:00,7,18679,2056,ecom,US,ios,15.1,0
59452,2025-03-24 20:00:00,20,21269,1612,card_present,US,android,16.09,0
59453,2025-01-13 09:00:00,9,23047,527,mobile_wallet,US,android,20.3,0
59454,2025-01-19 14:00:00,14,15545,3527,card_present,US,web,13.91,0
59455,2025-02-06 21:00:00,21,1675,1021,card_present,US,android,10.2,0
59456,2025-03-26 21:00:00,21,22622,982,ecom,AU,android,9.14,0
59457,2025-01-02 09:00:00,9,19628,2480,card_present,US,android,51.25,0
59458,2025-01-26 02:00:00,2,2439,597,card_present,IN,web,19.99,0
59459,2025-02-04 10:00:00,10,11090,1082,card_present,CA,ios,9.41,0
59460,2025-04-28 16:00:00,16,16983,3789,ecom,US,android,15.63,0
59461,2025-02-21 09:00:00,9,2131,3397,card_present,US,android,33.76,0
59462,2025-04-17 08:00:00,8,21830,546,card_present,US,android,22.26,0
59463,2025-04-16 00:00:00,0,18959,2605,ecom,CA,ios,19.41,0
59464,2025-04-20 23:00:00,23,7066,1181,card_present,US,android,41.15,0
59465,2025-04-18 13:00:00,13,16563,1001,card_present,AU,android,26.26,0
59466,2025-03-11 07:00:00,7,10525,2033,card_present,US,ios,14.64,0
59467,2025-04-09 10:00:00,10,19759,736,card_present,US,android,89.6,0
59468,2025-04-12 08:00:00,8,24848,2967,card_present,US,ios,25.14,0
59469,2025-01-16 05:00:00,5,16147,3347,card_present,US,ios,17.22,0
59470,2025-02-09 03:00:00,3,24054,2077,ecom,US,android,38.34,0
59471,2025-02-07 06:00:00,6,17392,3799,card_present,US,web,21.24,0
59472,2025-02-10 02:00:00,2,12759,204,mobile_wallet,GB,android,24.62,0
59473,2025-03-22 12:00:00,12,11294,2074,ecom,US,ios,47.06,0
59474,2025-02-18 11:00:00,11,16784,324,card_present,US,android,19.15,0
59475,2025-04-08 13:00:00,13,11994,2763,card_present,GB,web,11.53,0
59476,2025-01-25 21:00:00,21,15720,3188,card_present,US,android,18.44,0
59477,2025-03-31 15:00:00,15,12516,3132,ecom,AU,ios,59.55,0
59478,2025-03-06 10:00:00,10,1320,2979,card_present,GB,web,17.74,0
59479,2025-02-06 05:00:00,5,6285,1103,mobile_wallet,GB,ios,55.72,0
59480,2025-04-05 11:00:00,11,8455,3688,card_present,US,ios,9.1,0
59481,2025-02-27 00:00:00,0,20716,2413,mobile_wallet,DE,web,23.87,0
59482,2025-03-03 05:00:00,5,2024,1735,mobile_wallet,CA,web,47.68,0
59483,2025-03-01 10:00:00,10,24109,2695,card_present,IN,web,21.05,0
59484,2025-03-24 12:00:00,12,13880,2423,card_present,US,ios,18.75,0
59485,2025-03-10 13:00:00,13,23282,656,ecom,US,android,23.26,0
59486,2025-03-25 10:00:00,10,24693,487,card_present,US,web,21.85,0
59487,2025-02-12 04:00:00,4,2064,3097,card_present,DE,android,29.99,0
59488,2025-01-30 10:00:00,10,1782,3646,ecom,US,android,11.2,0
59489,2025-04-18 16:00:00,16,22191,893,card_present,CA,web,22.32,0
59490,2025-02-06 07:00:00,7,12329,903,ecom,US,android,22.55,0
59491,2025-03-24 09:00:00,9,10190,3987,card_present,AU,android,42.51,0
59492,2025-04-29 20:00:00,20,1052,1137,card_present,IN,ios,5.65,0
59493,2025-04-13 19:00:00,19,11477,1041,card_present,AU,web,17.0,0
59494,2025-04-05 17:00:00,17,4092,2533,ecom,IN,android,33.76,0
59495,2025-03-22 04:00:00,4,7150,1580,mobile_wallet,IN,web,21.53,0
59496,2025-03-26 01:00:00,1,6291,3145,ecom,US,android,18.51,0
59497,2025-01-21 11:00:00,11,10373,2003,card_present,US,web,37.99,0
59498,2025-03-09 07:00:00,7,5573,270,card_present,IN,web,58.69,0
59499,2025-04-27 17:00:00,17,11507,2089,ecom,AU,android,20.49,0
59500,2025-03-16 03:00:00,3,385,3430,mobile_wallet,US,web,20.56,0
59501,2025-04-14 04:00:00,4,19264,1218,card_present,US,web,72.56,0
59502,2025-01-09 05:00:00,5,14170,3346,ecom,DE,ios,20.37,0
59503,2025-03-22 11:00:00,11,10952,3542,card_present,CA,android,21.44,0
59504,2025-04-02 05:00:00,5,11325,1163,card_present,IN,ios,26.39,0
59505,2025-03-21 11:00:00,11,5645,1547,ecom,US,android,21.61,0
59506,2025-03-07 16:00:00,16,22424,53,ecom,US,android,17.21,0
59507,2025-02-18 19:00:00,19,23446,327,card_present,IN,web,40.62,0
59508,2025-01-28 07:00:00,7,20175,2996,card_present,US,ios,31.15,0
59509,2025-01-01 03:00:00,3,7870,3259,ecom,US,web,48.44,0
