order_id,customer_id,order_date,items,revenue
O00096407,C011340,2024-07-24,2,27.59
O00096408,C011340,2024-08-01,4,40.9
O00096409,C011340,2024-12-18,1,24.12
O00096410,C011340,2025-06-27,1,11.94
O00096411,C011340,2025-07-24,2,24.87
O00096412,C011340,2025-08-01,4,21.23
O00096413,C011340,2025-09-19,5,30.65
O00096414,C011340,2025-12-01,4,24.12
O00096415,C011341,2024-01-14,4,30.45
O00096416,C011341,2024-03-11,3,24.7
O00096417,C011341,2024-04-25,3,16.91
O00096418,C011341,2024-06-05,1,7.27
O00096419,C011341,2024-12-20,4,32.13
O00096420,C011341,2025-01-03,3,18.79
O00096421,C011341,2025-01-14,3,25.79
O00096422,C011341,2025-02-16,3,25.67
O00096423,C011341,2025-03-14,3,29.95
O00096424,C011341,2025-03-29,2,28.45
O00096425,C011341,2025-04-04,2,18.12
O00096426,C011341,2025-04-27,2,19.23
O00096427,C011341,2025-06-01,3,30.75
O00096428,C011341,2025-06-02,2,26.19
O00096429,C011341,2025-09-03,2,18.86
O00096430,C011341,2025-11-01,4,23.58
O00096431,C011341,2025-12-01,1,18.17
O00096432,C011342,2024-05-23,1,17.8
O00096433,C011342,2024-05-24,2,11.62
O00096434,C011342,2024-09-08,5,19.23
O00096435,C011342,2024-10-19,3,13.9
O00096436,C011342,2025-06-02,2,16.3
O00096437,C011342,2025-06-20,1,15.14
O00096438,C011342,2025-07-11,4,14.71
O00096439,C011342,2025-07-12,2,13.67
O00096440,C011342,2025-09-07,1,16.7
O00096441,C011342,2025-12-07,7,11.11
O00096442,C011343,2024-08-25,3,24.27
O00096443,C011344,2024-04-26,4,34.76
O00096444,C011344,2024-05-05,3,33.07
O00096445,C011344,2024-06-20,2,33.26
O00096446,C011344,2025-06-10,4,34.56
O00096447,C011344,2025-10-07,1,36.45
O00096448,C011345,2024-01-29,6,27.32
O00096449,C011345,2024-04-01,3,48.46
O00096450,C011345,2024-04-07,1,43.85
O00096451,C011345,2024-05-06,3,30.17
O00096452,C011345,2024-06-26,5,40.36
O00096453,C011345,2024-07-07,4,29.77
O00096454,C011345,2025-03-30,6,33.19
O00096455,C011345,2025-08-01,4,23.67
O00096456,C011345,2025-09-05,3,34.9
O00096457,C011345,2025-09-11,5,26.53
O00096458,C011345,2025-09-15,4,42.97
O00096459,C011345,2025-10-17,2,36.6
O00096460,C011345,2025-10-18,4,35.94
O00096461,C011345,2025-11-03,2,49.62
O00096462,C011346,2024-01-07,3,86.17
O00096463,C011346,2024-02-09,3,81.83
O00096464,C011346,2024-10-24,1,140.0
O00096465,C011346,2025-12-27,1,64.45
O00096466,C011347,2024-01-03,4,40.62
O00096467,C011347,2024-03-12,2,25.24
O00096468,C011347,2024-04-13,5,34.79
O00096469,C011347,2024-05-30,2,37.66
O00096470,C011347,2024-07-20,2,37.55
O00096471,C011347,2024-09-21,4,31.26
O00096472,C011347,2024-10-16,4,46.45
O00096473,C011347,2024-11-02,3,51.64
O00096474,C011347,2024-12-25,4,29.48
O00096475,C011347,2025-04-11,2,32.28
O00096476,C011347,2025-04-25,6,42.86
O00096477,C011347,2025-05-18,4,43.07
O00096478,C011347,2025-05-31,4,31.61
O00096479,C011347,2025-08-08,2,60.44
O00096480,C011347,2025-09-30,3,43.87
O00096481,C011347,2025-10-22,2,50.9
O00096482,C011347,2025-12-27,2,37.79
O00096483,C011347,2025-12-29,4,20.86
O00096484,C011348,2024-02-14,4,45.53
O00096485,C011348,2024-07-24,1,27.84
O00096486,C011348,2024-09-14,2,29.16
O00096487,C011348,2024-10-02,4,52.4
O00096488,C011348,2024-11-10,2,25.33
O00096489,C011348,2024-11-15,2,40.52
O00096490,C011348,2024-12-23,3,33.49
O00096491,C011348,2025-01-08,3,37.72
O00096492,C011348,2025-03-29,2,46.0
O00096493,C011348,2025-04-23,3,28.99
O00096494,C011348,2025-05-03,4,40.12
O00096495,C011348,2025-08-06,4,31.02
O00096496,C011348,2025-08-16,4,47.51
O00096497,C011348,2025-12-31,5,38.29
O00096498,C011349,2024-05-07,3,27.8
O00096499,C011349,2024-06-04,1,33.61
O00096500,C011349,2024-09-28,5,43.78
O00096501,C011349,2024-10-14,3,22.89
O00096502,C011349,2025-07-11,4,31.92
O00096503,C011349,2025-07-16,3,29.82
O00096504,C011349,2025-11-27,3,29.99
O00096505,C011350,2025-01-07,3,35.62
O00096506,C011350,2025-01-28,2,27.1
O00096507,C011350,2025-04-14,5,29.54
O00096508,C011350,2025-05-10,4,20.32
O00096509,C011350,2025-10-15,5,14.35
O00096510,C011350,2025-10-21,4,30.25
O00096511,C011350,2025-11-21,2,27.25
O00096512,C011350,2025-12-07,9,30.95
O00096513,C011350,2025-12-31,3,30.36
O00096514,C011351,2024-01-07,3,26.24
O00096515,C011351,2024-04-30,2,51.73
O00096516,C011351,2024-07-25,2,48.8
O00096517,C011351,2024-10-28,1,43.0
O00096518,C011351,2025-01-08,2,34.09
O00096519,C011351,2025-02-02,1,38.05
O00096520,C011351,2025-05-25,3,46.18
O00096521,C011351,2025-06-19,1,33.43
O00096522,C011351,2025-07-23,1,34.1
O00096523,C011351,2025-11-30,5,55.68
O00096524,C011352,2024-04-21,4,12.81
O00096525,C011352,2024-04-30,1,15.05
O00096526,C011352,2024-05-25,3,18.43
O00096527,C011352,2025-08-05,4,16.87
O00096528,C011352,2025-08-28,5,18.03
O00096529,C011352,2025-10-13,3,15.87
O00096530,C011352,2025-10-24,3,13.17
O00096531,C011352,2025-12-29,5,13.83
O00096532,C011353,2024-01-18,3,14.13
O00096533,C011353,2024-04-23,5,11.04
O00096534,C011353,2024-09-13,5,22.05
O00096535,C011353,2024-11-15,7,16.45
O00096536,C011353,2025-01-30,4,25.33
O00096537,C011353,2025-03-19,3,19.56
O00096538,C011353,2025-08-18,4,17.13
O00096539,C011353,2025-12-22,2,18.35
O00096540,C011354,2024-03-11,3,15.71
O00096541,C011354,2024-03-14,2,14.61
O00096542,C011354,2024-09-21,2,19.65
O00096543,C011354,2025-02-18,4,18.32
O00096544,C011354,2025-03-07,2,13.39
O00096545,C011354,2025-03-14,2,15.85
O00096546,C011354,2025-11-28,2,17.04
O00096547,C011354,2025-12-12,2,12.57
O00096548,C011355,2024-01-18,3,55.22
O00096549,C011355,2024-02-25,4,33.79
O00096550,C011355,2024-05-24,2,43.99
O00096551,C011355,2024-06-11,4,16.13
O00096552,C011355,2024-10-19,2,34.84
O00096553,C011355,2024-12-16,5,36.57
O00096554,C011355,2025-02-11,1,42.32
O00096555,C011355,2025-02-13,3,29.27
O00096556,C011355,2025-03-18,2,46.62
O00096557,C011355,2025-07-03,4,57.5
O00096558,C011355,2025-07-22,2,38.69
O00096559,C011355,2025-10-04,3,53.37
O00096560,C011355,2025-10-24,2,49.36
O00096561,C011356,2024-05-29,2,80.0
O00096562,C011356,2025-02-11,5,53.88
O00096563,C011356,2025-05-14,4,42.05
O00096564,C011356,2025-05-29,2,64.39
O00096565,C011356,2025-07-22,3,43.98
O00096566,C011356,2025-12-29,2,52.05
O00096567,C011357,2024-07-12,2,18.04
O00096568,C011357,2024-07-13,2,15.7
O00096569,C011357,2024-08-10,1,14.8
O00096570,C011357,2024-09-19,6,16.15
O00096571,C011357,2024-10-22,1,16.41
O00096572,C011357,2024-11-11,3,9.69
O00096573,C011357,2024-12-09,2,10.28
O00096574,C011357,2025-01-06,6,14.07
O00096575,C011357,2025-04-10,2,10.66
O00096576,C011357,2025-06-17,4,10.67
O00096577,C011357,2025-07-07,2,18.0
O00096578,C011357,2025-08-04,5,12.85
O00096579,C011357,2025-10-03,1,11.18
O00096580,C011357,2025-12-15,2,14.2
O00096581,C011358,2024-02-12,2,49.35
O00096582,C011358,2024-04-15,4,20.73
O00096583,C011358,2024-05-15,3,48.7
O00096584,C011358,2024-12-18,3,36.46
O00096585,C011358,2024-12-23,1,22.86
O00096586,C011358,2025-09-15,4,43.11
O00096587,C011358,2025-09-24,5,38.78
O00096588,C011359,2024-08-11,1,25.13
O00096589,C011359,2024-09-08,3,23.16
O00096590,C011359,2024-12-03,2,11.93
O00096591,C011359,2025-01-21,3,21.12
O00096592,C011359,2025-03-02,4,25.42
O00096593,C011359,2025-07-04,4,25.4
O00096594,C011359,2025-09-17,2,18.87
O00096595,C011359,2025-09-22,4,25.13
O00096596,C011360,2024-02-29,5,27.92
O00096597,C011360,2024-05-07,1,28.78
O00096598,C011360,2024-06-30,4,27.3
O00096599,C011360,2024-07-11,2,13.77
O00096600,C011360,2024-07-16,4,23.35
O00096601,C011360,2024-10-25,1,31.99
O00096602,C011360,2024-12-05,5,8.55
O00096603,C011360,2025-04-30,2,23.77
O00096604,C011360,2025-05-28,2,30.21
O00096605,C011360,2025-06-26,1,25.58
O00096606,C011360,2025-07-27,3,11.15
O00096607,C011361,2024-02-06,8,42.62
O00096608,C011361,2024-02-26,1,12.82
O00096609,C011361,2024-07-21,2,41.99
O00096610,C011361,2025-04-20,2,24.81
O00096611,C011361,2025-06-07,4,37.26
O00096612,C011361,2025-06-08,6,31.44
O00096613,C011361,2025-08-14,3,19.73
O00096614,C011361,2025-08-26,4,52.87
O00096615,C011361,2025-10-09,4,44.7
O00096616,C011361,2025-12-25,3,55.7
O00096617,C011362,2024-01-13,3,47.33
O00096618,C011362,2024-04-16,2,39.62
O00096619,C011362,2024-06-12,6,31.39
O00096620,C011362,2025-01-25,3,44.76
O00096621,C011362,2025-03-23,3,43.77
O00096622,C011362,2025-04-21,4,23.42
O00096623,C011362,2025-07-16,5,45.81
O00096624,C011362,2025-08-26,4,42.42
O00096625,C011362,2025-09-22,3,63.55
O00096626,C011362,2025-10-05,3,39.07
O00096627,C011362,2025-12-10,2,39.13
O00096628,C011362,2025-12-31,4,48.71
O00096629,C011363,2024-07-16,2,118.19
O00096630,C011363,2024-10-04,4,85.92
O00096631,C011363,2024-12-24,6,105.84
O00096632,C011363,2025-07-13,2,121.76
O00096633,C011363,2025-09-10,4,69.36
O00096634,C011363,2025-09-24,1,70.94
O00096635,C011364,2025-01-29,2,34.1
O00096636,C011365,2024-04-16,3,52.71
O00096637,C011365,2024-04-29,5,51.43
O00096638,C011365,2024-09-23,1,74.78
O00096639,C011365,2025-01-05,3,54.39
O00096640,C011365,2025-06-20,3,77.29
O00096641,C011365,2025-09-09,2,60.59
O00096642,C011366,2024-01-20,3,16.14
O00096643,C011366,2024-03-08,2,11.56
O00096644,C011366,2025-04-05,4,11.35
O00096645,C011366,2025-06-30,4,12.36
O00096646,C011366,2025-12-30,2,9.83
O00096647,C011367,2024-03-08,1,10.58
O00096648,C011367,2024-09-25,2,28.07
O00096649,C011367,2025-02-03,1,29.93
O00096650,C011367,2025-07-22,4,28.23
O00096651,C011367,2025-11-21,3,30.97
O00096652,C011368,2024-05-02,6,104.29
O00096653,C011368,2024-09-17,3,96.61
O00096654,C011368,2024-10-11,2,116.42
O00096655,C011368,2024-11-15,4,135.12
O00096656,C011368,2024-12-14,2,105.71
O00096657,C011368,2025-01-04,3,117.55
O00096658,C011368,2025-02-26,6,100.96
O00096659,C011368,2025-06-21,3,104.19
O00096660,C011369,2024-02-14,2,20.16
O00096661,C011369,2024-10-31,3,15.49
O00096662,C011369,2024-11-01,1,18.02
O00096663,C011369,2024-11-10,4,19.21
O00096664,C011369,2024-12-17,3,22.93
O00096665,C011369,2024-12-27,2,17.35
O00096666,C011369,2025-09-07,2,17.11
O00096667,C011369,2025-11-17,2,16.31
O00096668,C011370,2024-06-11,1,16.29
O00096669,C011370,2024-09-05,6,25.12
O00096670,C011370,2025-02-21,2,36.17
O00096671,C011371,2025-07-23,3,46.57
O00096672,C011372,2024-02-01,4,25.3
O00096673,C011372,2024-02-24,5,13.89
O00096674,C011372,2024-08-22,3,15.28
O00096675,C011372,2025-01-24,5,14.29
O00096676,C011372,2025-10-09,2,24.94
O00096677,C011373,2024-01-13,3,20.12
O00096678,C011373,2024-05-29,5,15.15
O00096679,C011373,2024-06-20,6,18.93
O00096680,C011373,2024-11-16,4,16.06
O00096681,C011373,2024-12-04,3,27.08
O00096682,C011373,2025-05-06,2,25.74
O00096683,C011373,2025-05-23,1,28.46
O00096684,C011373,2025-06-04,4,26.39
O00096685,C011373,2025-07-17,4,10.29
O00096686,C011373,2025-07-25,4,24.61
O00096687,C011374,2024-08-14,4,22.79
O00096688,C011374,2025-06-06,2,23.82
O00096689,C011374,2025-07-02,3,27.2
O00096690,C011374,2025-08-18,2,32.13
O00096691,C011374,2025-09-17,1,15.82
O00096692,C011374,2025-09-22,4,27.18
O00096693,C011374,2025-10-27,2,21.75
O00096694,C011375,2024-01-13,4,12.13
O00096695,C011375,2024-03-08,2,13.86
O00096696,C011375,2024-04-06,1,13.55
O00096697,C011375,2024-05-03,6,16.63
O00096698,C011375,2024-05-15,3,12.36
O00096699,C011375,2024-09-10,2,16.9
O00096700,C011375,2024-10-04,3,14.04
O00096701,C011375,2025-04-18,4,26.0
O00096702,C011375,2025-06-03,2,9.89
O00096703,C011375,2025-06-05,3,17.87
O00096704,C011375,2025-12-12,4,26.41
O00096705,C011375,2025-12-15,2,18.09
O00096706,C011376,2024-01-09,2,27.36
O00096707,C011376,2024-09-26,3,48.61
O00096708,C011376,2024-10-07,4,26.39
O00096709,C011376,2024-12-11,2,42.0
O00096710,C011376,2025-01-23,5,24.88
O00096711,C011376,2025-03-27,6,36.36
O00096712,C011376,2025-05-20,3,29.91
O00096713,C011376,2025-07-14,7,33.54
O00096714,C011376,2025-10-02,5,38.0
O00096715,C011376,2025-11-03,4,38.05
O00096716,C011376,2025-11-13,5,22.14
O00096717,C011376,2025-11-20,3,45.06
O00096718,C011377,2024-04-06,3,48.83
O00096719,C011377,2024-05-24,4,49.26
O00096720,C011377,2025-02-19,3,64.86
O00096721,C011377,2025-06-08,1,42.33
O00096722,C011378,2024-04-01,5,28.39
O00096723,C011378,2024-09-14,3,45.67
O00096724,C011378,2024-09-30,9,35.82
O00096725,C011378,2024-10-26,3,21.82
O00096726,C011378,2025-06-04,2,34.15
O00096727,C011378,2025-07-11,1,52.94
O00096728,C011378,2025-10-22,5,41.05
O00096729,C011379,2024-02-13,2,24.89
O00096730,C011379,2024-03-22,4,25.96
O00096731,C011379,2024-07-19,2,28.39
O00096732,C011379,2024-08-03,2,17.17
O00096733,C011379,2024-09-12,5,27.08
O00096734,C011379,2024-09-24,3,35.47
O00096735,C011379,2024-10-06,2,35.06
O00096736,C011379,2024-10-17,4,24.09
O00096737,C011379,2024-11-17,2,31.1
O00096738,C011379,2024-11-24,3,28.77
O00096739,C011379,2024-12-15,3,11.59
O00096740,C011379,2025-02-15,3,27.98
O00096741,C011379,2025-03-22,6,28.79
O00096742,C011379,2025-04-02,3,31.76
O00096743,C011379,2025-04-30,2,20.77
O00096744,C011379,2025-06-14,5,36.3
O00096745,C011379,2025-09-24,2,34.38
O00096746,C011380,2024-02-01,4,18.3
O00096747,C011380,2024-02-13,4,25.51
O00096748,C011380,2024-03-12,1,22.33
O00096749,C011380,2024-03-29,3,33.81
O00096750,C011380,2024-04-05,3,23.18
O00096751,C011380,2024-05-16,8,23.02
O00096752,C011380,2024-05-24,3,31.73
O00096753,C011380,2024-05-28,2,34.05
O00096754,C011380,2024-06-19,2,8.76
O00096755,C011380,2024-06-28,3,34.22
O00096756,C011380,2024-06-29,3,13.55
O00096757,C011380,2024-07-17,3,37.15
O00096758,C011380,2024-07-22,4,26.54
O00096759,C011380,2024-07-27,3,38.79
O00096760,C011380,2024-07-31,2,28.53
O00096761,C011380,2024-08-05,2,29.87
O00096762,C011380,2024-08-14,2,31.43
O00096763,C011380,2024-09-26,6,17.09
O00096764,C011380,2024-11-05,2,21.3
O00096765,C011380,2024-11-15,2,24.16
O00096766,C011380,2024-11-29,1,26.01
O00096767,C011380,2024-12-01,1,28.53
O00096768,C011380,2025-01-08,4,20.27
O00096769,C011380,2025-03-04,2,32.01
O00096770,C011380,2025-06-24,3,26.49
O00096771,C011380,2025-06-26,4,30.39
O00096772,C011380,2025-06-26,3,19.31
O00096773,C011380,2025-07-01,2,28.62
O00096774,C011380,2025-07-15,2,24.05
O00096775,C011380,2025-08-23,4,18.1
O00096776,C011380,2025-09-14,5,27.66
O00096777,C011380,2025-11-10,3,21.96
O00096778,C011380,2025-12-03,4,34.72
O00096779,C011381,2024-10-23,3,45.93
O00096780,C011381,2025-05-06,3,26.46
O00096781,C011381,2025-08-24,2,40.58
O00096782,C011381,2025-09-28,6,23.48
O00096783,C011382,2024-02-25,2,33.17
O00096784,C011382,2024-04-14,1,32.2
O00096785,C011382,2024-04-22,2,30.34
O00096786,C011382,2024-07-20,2,47.47
O00096787,C011382,2024-07-31,5,31.18
O00096788,C011382,2024-08-14,3,43.35
O00096789,C011382,2024-09-21,2,28.03
O00096790,C011382,2024-11-14,4,29.15
O00096791,C011382,2025-02-26,6,37.15
O00096792,C011382,2025-02-26,5,43.17
O00096793,C011382,2025-06-14,2,27.34
O00096794,C011382,2025-07-15,5,32.74
O00096795,C011382,2025-07-25,3,38.94
O00096796,C011382,2025-08-14,2,28.03
O00096797,C011382,2025-08-15,3,31.27
O00096798,C011382,2025-09-15,2,32.07
O00096799,C011383,2024-03-13,2,24.08
O00096800,C011383,2024-04-13,3,20.21
O00096801,C011383,2025-03-02,2,25.1
O00096802,C011383,2025-11-09,2,14.92
O00096803,C011384,2024-02-07,3,41.79
O00096804,C011384,2024-04-15,4,37.64
O00096805,C011384,2024-05-23,3,64.05
O00096806,C011384,2024-06-07,3,83.13
O00096807,C011384,2024-11-10,3,71.57
O00096808,C011384,2024-11-25,4,46.75
O00096809,C011384,2025-02-17,3,45.3
O00096810,C011384,2025-05-17,6,55.99
O00096811,C011384,2025-06-30,2,55.13
O00096812,C011384,2025-08-25,5,45.17
O00096813,C011384,2025-08-27,3,69.62
O00096814,C011385,2024-01-01,8,30.02
O00096815,C011385,2024-03-08,4,74.66
O00096816,C011385,2024-05-26,4,58.78
O00096817,C011385,2024-07-09,2,78.68
O00096818,C011385,2024-11-10,3,50.09
O00096819,C011385,2024-12-02,5,31.56
O00096820,C011385,2025-01-22,4,34.31
O00096821,C011385,2025-05-01,3,53.21
O00096822,C011385,2025-05-31,3,62.19
O00096823,C011385,2025-06-08,3,41.77
O00096824,C011385,2025-06-22,4,63.4
O00096825,C011385,2025-07-19,1,45.83
O00096826,C011385,2025-07-20,4,29.19
O00096827,C011385,2025-10-20,1,50.95
O00096828,C011385,2025-12-10,2,52.35
O00096829,C011386,2024-02-09,2,24.61
O00096830,C011386,2024-02-21,7,22.22
O00096831,C011386,2024-03-17,3,27.92
O00096832,C011386,2024-03-28,3,23.39
O00096833,C011386,2024-04-29,4,32.84
O00096834,C011386,2024-05-05,5,27.95
O00096835,C011386,2024-05-20,5,31.55
O00096836,C011386,2024-07-06,2,19.62
O00096837,C011386,2024-10-23,1,20.54
O00096838,C011386,2024-11-15,3,28.88
O00096839,C011386,2025-02-14,2,21.21
O00096840,C011386,2025-03-03,2,14.91
O00096841,C011386,2025-03-06,3,30.57
O00096842,C011386,2025-03-25,4,30.36
O00096843,C011386,2025-04-04,4,26.77
O00096844,C011386,2025-05-17,4,28.08
O00096845,C011386,2025-05-18,3,33.26
O00096846,C011386,2025-08-12,1,22.4
O00096847,C011386,2025-08-20,4,22.51
O00096848,C011386,2025-08-27,4,30.92
O00096849,C011386,2025-10-19,2,16.54
O00096850,C011386,2025-11-04,10,23.19
O00096851,C011386,2025-11-20,3,29.56
O00096852,C011387,2024-07-12,6,34.96
O00096853,C011387,2024-12-26,5,35.57
O00096854,C011387,2024-12-31,4,34.78
O00096855,C011387,2025-01-14,4,53.87
O00096856,C011387,2025-03-27,6,31.26
O00096857,C011387,2025-04-28,1,44.0
O00096858,C011387,2025-04-29,6,48.99
O00096859,C011387,2025-09-18,2,35.5
O00096860,C011387,2025-09-30,1,37.31
O00096861,C011387,2025-12-28,4,50.63
O00096862,C011388,2024-01-25,5,28.01
O00096863,C011388,2024-10-13,3,41.53
O00096864,C011389,2024-01-24,6,23.58
O00096865,C011389,2024-04-21,2,26.26
O00096866,C011389,2024-05-31,4,25.77
O00096867,C011389,2024-06-05,3,21.85
O00096868,C011389,2024-06-13,4,24.68
O00096869,C011389,2024-06-18,2,33.68
O00096870,C011389,2024-06-24,3,26.66
O00096871,C011389,2024-09-12,4,26.65
O00096872,C011389,2024-12-18,3,22.98
O00096873,C011389,2025-05-03,4,25.47
O00096874,C011389,2025-07-20,3,26.74
O00096875,C011389,2025-08-27,2,5.0
O00096876,C011389,2025-09-29,6,31.03
O00096877,C011389,2025-10-01,5,21.01
O00096878,C011389,2025-12-23,4,34.98
O00096879,C011390,2024-07-20,1,22.42
O00096880,C011390,2024-09-06,3,37.95
O00096881,C011390,2025-07-04,6,20.99
O00096882,C011390,2025-07-07,5,30.12
O00096883,C011390,2025-08-25,3,29.28
O00096884,C011391,2024-12-14,4,46.89
O00096885,C011391,2025-07-27,5,80.67
O00096886,C011391,2025-10-06,4,64.97
O00096887,C011391,2025-10-21,6,64.25
O00096888,C011391,2025-11-16,2,59.13
O00096889,C011391,2025-11-26,1,69.96
O00096890,C011392,2024-10-27,2,18.83
O00096891,C011392,2025-09-05,1,14.62
O00096892,C011392,2025-11-09,1,14.58
O00096893,C011393,2025-12-02,2,35.42
O00096894,C011393,2025-12-07,2,21.03
O00096895,C011394,2024-04-10,3,11.58
O00096896,C011394,2024-08-12,6,10.95
O00096897,C011394,2024-12-14,4,10.29
O00096898,C011394,2025-05-22,6,10.36
O00096899,C011394,2025-08-24,3,5.84
O00096900,C011394,2025-11-28,2,6.86
O00096901,C011395,2024-01-11,4,32.82
O00096902,C011395,2025-04-15,2,40.87
O00096903,C011395,2025-05-04,6,45.71
O00096904,C011395,2025-06-23,6,54.18
O00096905,C011396,2024-03-30,1,12.46
O00096906,C011396,2024-09-05,3,22.47
O00096907,C011396,2024-12-22,3,25.55
O00096908,C011396,2025-06-03,2,25.18
O00096909,C011396,2025-06-11,3,20.22
O00096910,C011396,2025-07-09,3,19.73
O00096911,C011396,2025-09-16,2,22.91
O00096912,C011396,2025-10-04,3,12.01
O00096913,C011397,2024-03-02,2,32.17
O00096914,C011397,2024-03-18,2,19.25
O00096915,C011397,2024-03-19,7,17.5
O00096916,C011397,2024-03-29,1,13.34
O00096917,C011397,2024-05-05,3,28.47
O00096918,C011397,2024-05-29,1,21.51
O00096919,C011397,2024-08-18,4,17.51
O00096920,C011397,2024-11-25,5,20.37
O00096921,C011397,2024-11-27,4,20.66
O00096922,C011397,2025-01-14,3,21.29
O00096923,C011397,2025-02-17,3,19.73
O00096924,C011397,2025-02-26,3,17.96
O00096925,C011397,2025-03-30,7,15.21
O00096926,C011397,2025-04-10,3,21.93
O00096927,C011397,2025-05-13,5,23.62
O00096928,C011397,2025-05-18,4,35.45
O00096929,C011397,2025-08-02,2,28.25
O00096930,C011397,2025-10-03,3,22.8
O00096931,C011397,2025-12-23,6,20.03
O00096932,C011397,2025-12-27,2,15.92
O00096933,C011398,2024-01-02,8,46.39
O00096934,C011398,2024-06-05,2,34.83
O00096935,C011398,2024-08-07,2,42.6
O00096936,C011398,2024-09-23,3,37.0
O00096937,C011398,2024-10-02,2,30.61
O00096938,C011398,2025-07-05,9,41.96
O00096939,C011399,2024-03-20,2,23.21
O00096940,C011399,2024-05-11,3,33.6
O00096941,C011399,2024-06-08,3,9.23
O00096942,C011399,2025-02-13,4,45.45
O00096943,C011399,2025-02-19,1,41.48
O00096944,C011399,2025-05-19,2,26.74
O00096945,C011399,2025-06-09,4,29.89
O00096946,C011399,2025-07-15,2,40.37
O00096947,C011399,2025-07-27,1,38.95
O00096948,C011399,2025-08-02,2,14.97
O00096949,C011399,2025-09-02,2,29.76
O00096950,C011400,2024-01-06,2,23.21
O00096951,C011400,2024-01-17,2,18.49
O00096952,C011400,2024-03-25,3,20.17
O00096953,C011400,2024-03-30,4,23.43
O00096954,C011400,2025-02-04,3,14.8
O00096955,C011400,2025-12-09,1,21.29
O00096956,C011400,2025-12-30,3,15.81
O00096957,C011401,2024-10-01,3,105.44
O00096958,C011401,2025-04-17,2,102.83
O00096959,C011402,2025-02-16,3,56.4
O00096960,C011402,2025-07-16,2,47.29
O00096961,C011402,2025-12-16,3,23.52
O00096962,C011403,2024-01-25,4,35.61
O00096963,C011403,2024-05-03,2,36.02
O00096964,C011403,2024-06-05,3,46.66
O00096965,C011403,2025-03-21,4,59.79
O00096966,C011403,2025-09-11,4,52.28
O00096967,C011404,2024-04-09,3,18.06
O00096968,C011404,2024-07-11,2,28.6
O00096969,C011404,2024-07-21,5,19.74
O00096970,C011404,2024-09-10,3,26.13
O00096971,C011404,2025-05-18,2,19.51
O00096972,C011404,2025-05-19,2,17.48
O00096973,C011404,2025-05-25,2,28.21
O00096974,C011404,2025-06-09,5,18.76
O00096975,C011404,2025-07-23,3,16.52
O00096976,C011405,2024-03-01,4,18.04
O00096977,C011405,2024-04-08,4,23.11
O00096978,C011405,2024-05-31,1,22.95
O00096979,C011405,2024-06-12,2,25.03
O00096980,C011405,2024-11-16,2,30.2
O00096981,C011405,2025-03-19,4,14.54
O00096982,C011405,2025-04-04,1,21.1
O00096983,C011405,2025-04-13,4,19.96
O00096984,C011405,2025-10-18,1,22.49
O00096985,C011405,2025-10-18,4,14.47
O00096986,C011406,2024-03-17,4,23.93
O00096987,C011406,2024-04-26,4,17.74
O00096988,C011406,2024-05-03,3,18.45
O00096989,C011406,2024-06-01,4,22.98
O00096990,C011406,2024-10-24,3,26.75
O00096991,C011406,2024-12-23,4,16.33
O00096992,C011406,2025-01-02,2,14.75
O00096993,C011406,2025-09-29,4,13.83
O00096994,C011406,2025-10-06,7,17.24
O00096995,C011406,2025-11-17,2,25.46
O00096996,C011407,2024-04-13,3,13.71
O00096997,C011407,2024-12-06,1,22.85
O00096998,C011407,2025-04-15,3,24.1
O00096999,C011407,2025-04-18,3,22.87
O00097000,C011407,2025-05-06,2,30.54
O00097001,C011408,2024-01-24,4,59.35
O00097002,C011408,2024-02-22,5,33.12
O00097003,C011408,2024-03-14,2,48.92
O00097004,C011408,2024-04-08,6,42.91
O00097005,C011408,2024-05-29,5,45.63
O00097006,C011408,2024-06-28,2,37.99
O00097007,C011408,2024-07-19,4,32.9
O00097008,C011408,2024-08-03,3,41.21
O00097009,C011408,2024-08-14,5,41.47
O00097010,C011408,2025-01-18,2,33.07
O00097011,C011408,2025-03-07,3,33.9
O00097012,C011408,2025-06-11,2,27.93
O00097013,C011408,2025-08-18,4,28.3
O00097014,C011408,2025-08-24,4,30.5
O00097015,C011408,2025-09-11,1,48.4
O00097016,C011408,2025-09-30,2,30.76
O00097017,C011409,2024-08-24,3,46.49
O00097018,C011409,2024-11-04,3,51.02
O00097019,C011409,2025-05-08,2,51.11
O00097020,C011409,2025-08-24,4,59.52
O00097021,C011409,2025-11-22,1,44.83
O00097022,C011410,2024-03-30,2,17.08
O00097023,C011410,2024-04-15,3,21.16
O00097024,C011410,2024-06-13,3,21.31
O00097025,C011410,2024-06-30,2,13.23
O00097026,C011410,2024-07-18,2,16.36
O00097027,C011410,2024-08-26,2,14.67
O00097028,C011410,2025-04-02,6,16.43
O00097029,C011410,2025-04-07,1,12.52
O00097030,C011410,2025-04-26,6,16.33
O00097031,C011410,2025-05-26,2,23.85
O00097032,C011410,2025-06-10,2,21.78
O00097033,C011410,2025-06-27,2,12.55
O00097034,C011410,2025-07-25,4,22.74
O00097035,C011410,2025-09-13,2,15.51
O00097036,C011410,2025-10-18,2,24.82
O00097037,C011410,2025-11-23,5,18.49
O00097038,C011410,2025-12-06,5,16.84
O00097039,C011411,2024-03-01,5,18.81
O00097040,C011411,2024-03-05,6,31.68
O00097041,C011411,2024-08-19,6,25.0
