datetime,load,solar,wind
2015-09-09 17:00:00+00:00,61109,423,4489
2015-09-09 18:00:00+00:00,61357,0,6122
2015-09-09 19:00:00+00:00,57560,0,7468
2015-09-09 20:00:00+00:00,53136,0,7484
2015-09-09 21:00:00+00:00,48742,0,7285
2015-09-09 22:00:00+00:00,45828,0,6774
2015-09-09 23:00:00+00:00,44023,0,6219
2015-09-10 00:00:00+00:00,43120,0,5419
2015-09-10 01:00:00+00:00,43256,0,4829
2015-09-10 02:00:00+00:00,44593,0,4409
2015-09-10 03:00:00+00:00,48215,0,4342
2015-09-10 04:00:00+00:00,56195,26,4321
2015-09-10 05:00:00+00:00,61137,1377,4182
2015-09-10 06:00:00+00:00,63627,5289,3117
2015-09-10 07:00:00+00:00,64066,10034,2148
2015-09-10 08:00:00+00:00,65125,14770,2746
2015-09-10 09:00:00+00:00,66375,17968,4205
2015-09-10 10:00:00+00:00,66380,19344,5494
2015-09-10 11:00:00+00:00,65892,18867,6417
2015-09-10 12:00:00+00:00,64762,17270,6682
2015-09-10 13:00:00+00:00,63857,14838,6705
2015-09-10 14:00:00+00:00,62219,11473,7311
2015-09-10 15:00:00+00:00,61198,7105,7488
2015-09-10 16:00:00+00:00,61091,2882,7331
2015-09-10 17:00:00+00:00,62247,350,8027
2015-09-10 18:00:00+00:00,62648,0,9302
2015-09-10 19:00:00+00:00,58249,0,9766
2015-09-10 20:00:00+00:00,54213,0,9823
2015-09-10 21:00:00+00:00,49710,0,9746
2015-09-10 22:00:00+00:00,46578,0,9467
2015-09-10 23:00:00+00:00,44770,0,8810
2015-09-11 00:00:00+00:00,43535,0,7982
2015-09-11 01:00:00+00:00,43685,0,7390
2015-09-11 02:00:00+00:00,45026,0,7161
2015-09-11 03:00:00+00:00,48640,0,6891
2015-09-11 04:00:00+00:00,56615,14,6803
2015-09-11 05:00:00+00:00,62045,1052,6739
2015-09-11 06:00:00+00:00,64907,4710,5914
2015-09-11 07:00:00+00:00,65741,9371,5118
2015-09-11 08:00:00+00:00,67077,13785,4865
2015-09-11 09:00:00+00:00,67735,17188,4566
2015-09-11 10:00:00+00:00,67105,19189,4940
2015-09-11 11:00:00+00:00,65396,19104,5504
2015-09-11 12:00:00+00:00,64396,17538,6203
2015-09-11 13:00:00+00:00,63263,14775,6251
2015-09-11 14:00:00+00:00,61829,11279,5995
2015-09-11 15:00:00+00:00,61314,6960,5580
2015-09-11 16:00:00+00:00,60624,2745,4878
2015-09-11 17:00:00+00:00,60437,309,4748
2015-09-11 18:00:00+00:00,60266,0,5517
2015-09-11 19:00:00+00:00,56342,0,6082
2015-09-11 20:00:00+00:00,52338,0,6300
2015-09-11 21:00:00+00:00,48319,0,6125
2015-09-11 22:00:00+00:00,44438,0,5717
2015-09-11 23:00:00+00:00,42530,0,5272
2015-09-12 00:00:00+00:00,41325,0,4796
2015-09-12 01:00:00+00:00,41321,0,4517
2015-09-12 02:00:00+00:00,41365,0,4080
2015-09-12 03:00:00+00:00,41944,0,3845
2015-09-12 04:00:00+00:00,44110,16,3905
2015-09-12 05:00:00+00:00,47480,1072,4013
2015-09-12 06:00:00+00:00,51217,3640,3950
2015-09-12 07:00:00+00:00,53861,7204,3860
2015-09-12 08:00:00+00:00,55588,11930,4244
2015-09-12 09:00:00+00:00,56737,16143,4354
2015-09-12 10:00:00+00:00,55754,18842,4702
2015-09-12 11:00:00+00:00,53650,19748,5286
2015-09-12 12:00:00+00:00,53112,18877,5745
2015-09-12 13:00:00+00:00,52694,15546,5876
2015-09-12 14:00:00+00:00,51585,10692,6030
2015-09-12 15:00:00+00:00,51808,5727,6299
2015-09-12 16:00:00+00:00,51879,1863,6779
2015-09-12 17:00:00+00:00,52413,140,8313
2015-09-12 18:00:00+00:00,52756,0,10731
2015-09-12 19:00:00+00:00,49907,0,11574
2015-09-12 20:00:00+00:00,47091,0,11112
2015-09-12 21:00:00+00:00,43532,0,9888
2015-09-12 22:00:00+00:00,40357,0,8149
2015-09-12 23:00:00+00:00,37968,0,6747
2015-09-13 00:00:00+00:00,37031,0,5720
2015-09-13 01:00:00+00:00,36657,0,5225
2015-09-13 02:00:00+00:00,36753,0,4945
2015-09-13 03:00:00+00:00,37042,0,4531
2015-09-13 04:00:00+00:00,37919,9,4533
2015-09-13 05:00:00+00:00,39442,794,4365
2015-09-13 06:00:00+00:00,43187,3406,3737
2015-09-13 07:00:00+00:00,46460,7381,3024
2015-09-13 08:00:00+00:00,48750,10887,2484
2015-09-13 09:00:00+00:00,51405,13290,2261
2015-09-13 10:00:00+00:00,51249,14008,2130
2015-09-13 11:00:00+00:00,48918,13332,2298
2015-09-13 12:00:00+00:00,48579,11954,2678
2015-09-13 13:00:00+00:00,47779,9330,3213
2015-09-13 14:00:00+00:00,47262,6719,3799
2015-09-13 15:00:00+00:00,47910,3922,4597
2015-09-13 16:00:00+00:00,49157,1582,5590
2015-09-13 17:00:00+00:00,50320,176,7427
2015-09-13 18:00:00+00:00,51622,0,9389
2015-09-13 19:00:00+00:00,49770,0,10803
2015-09-13 20:00:00+00:00,48435,0,11334
2015-09-13 21:00:00+00:00,45103,0,11660
2015-09-13 22:00:00+00:00,42887,0,11216
2015-09-13 23:00:00+00:00,41534,0,10923
2015-09-14 00:00:00+00:00,40589,0,10591
2015-09-14 01:00:00+00:00,41151,0,9967
2015-09-14 02:00:00+00:00,42730,0,9366
2015-09-14 03:00:00+00:00,47464,0,8925
2015-09-14 04:00:00+00:00,56742,9,8411
2015-09-14 05:00:00+00:00,62236,535,7808
2015-09-14 06:00:00+00:00,65197,1999,6784
2015-09-14 07:00:00+00:00,66095,4095,5762
2015-09-14 08:00:00+00:00,67110,5902,5165
2015-09-14 09:00:00+00:00,67957,7306,5422
2015-09-14 10:00:00+00:00,67856,8978,5759
2015-09-14 11:00:00+00:00,67436,9564,5993
2015-09-14 12:00:00+00:00,66123,9420,6619
2015-09-14 13:00:00+00:00,65564,8723,7226
2015-09-14 14:00:00+00:00,63651,6818,7701
2015-09-14 15:00:00+00:00,63364,4940,8506
2015-09-14 16:00:00+00:00,62812,2234,8687
2015-09-14 17:00:00+00:00,63594,208,10214
2015-09-14 18:00:00+00:00,63389,0,12626
2015-09-14 19:00:00+00:00,59280,0,13977
2015-09-14 20:00:00+00:00,54769,0,14804
2015-09-14 21:00:00+00:00,50700,0,16016
2015-09-14 22:00:00+00:00,47494,0,16451
2015-09-14 23:00:00+00:00,46064,0,16239
2015-09-15 00:00:00+00:00,44881,0,15672
2015-09-15 01:00:00+00:00,45340,0,15471
2015-09-15 02:00:00+00:00,46497,0,15237
2015-09-15 03:00:00+00:00,50544,0,14731
2015-09-15 04:00:00+00:00,59306,8,14672
2015-09-15 05:00:00+00:00,63884,775,14421
2015-09-15 06:00:00+00:00,67114,3613,14195
2015-09-15 07:00:00+00:00,68396,6862,13573
2015-09-15 08:00:00+00:00,69570,10117,13820
2015-09-15 09:00:00+00:00,70826,11998,14766
2015-09-15 10:00:00+00:00,71216,12472,15834
2015-09-15 11:00:00+00:00,70192,12704,16094
2015-09-15 12:00:00+00:00,69437,12414,17224
2015-09-15 13:00:00+00:00,68096,10643,17091
2015-09-15 14:00:00+00:00,65707,7582,17118
2015-09-15 15:00:00+00:00,64396,4256,16015
2015-09-15 16:00:00+00:00,63113,1429,15494
2015-09-15 17:00:00+00:00,64255,130,14591
2015-09-15 18:00:00+00:00,63578,0,14141
2015-09-15 19:00:00+00:00,59327,0,14206
2015-09-15 20:00:00+00:00,54624,0,12996
2015-09-15 21:00:00+00:00,50221,0,12367
2015-09-15 22:00:00+00:00,47139,0,11726
2015-09-15 23:00:00+00:00,45261,0,10960
2015-09-16 00:00:00+00:00,44272,0,10295
2015-09-16 01:00:00+00:00,44560,0,9752
2015-09-16 02:00:00+00:00,45972,0,9174
2015-09-16 03:00:00+00:00,49887,0,9870
2015-09-16 04:00:00+00:00,58777,4,10297
2015-09-16 05:00:00+00:00,63812,478,10240
2015-09-16 06:00:00+00:00,65944,1980,10290
2015-09-16 07:00:00+00:00,66298,4152,10430
2015-09-16 08:00:00+00:00,68278,7050,10850
2015-09-16 09:00:00+00:00,69670,9127,11591
2015-09-16 10:00:00+00:00,69622,10710,12405
2015-09-16 11:00:00+00:00,69731,10476,12762
2015-09-16 12:00:00+00:00,67355,8434,12636
2015-09-16 13:00:00+00:00,66812,7254,12878
2015-09-16 14:00:00+00:00,65134,5519,12897
2015-09-16 15:00:00+00:00,65347,3931,13165
2015-09-16 16:00:00+00:00,64666,1154,13778
2015-09-16 17:00:00+00:00,65417,56,14951
2015-09-16 18:00:00+00:00,63101,0,16408
2015-09-16 19:00:00+00:00,59775,0,17955
2015-09-16 20:00:00+00:00,55554,0,19414
2015-09-16 21:00:00+00:00,51544,0,20105
2015-09-16 22:00:00+00:00,48778,0,18797
2015-09-16 23:00:00+00:00,46609,0,18889
2015-09-17 00:00:00+00:00,45456,0,19672
2015-09-17 01:00:00+00:00,45527,0,19906
2015-09-17 02:00:00+00:00,46813,0,20016
2015-09-17 03:00:00+00:00,51172,0,19968
2015-09-17 04:00:00+00:00,59971,4,19922
2015-09-17 05:00:00+00:00,65447,774,20149
2015-09-17 06:00:00+00:00,68373,3613,19669
2015-09-17 07:00:00+00:00,69645,7127,18081
2015-09-17 08:00:00+00:00,70985,9793,17674
2015-09-17 09:00:00+00:00,73200,11857,18375
2015-09-17 10:00:00+00:00,72958,12323,18655
2015-09-17 11:00:00+00:00,71917,10841,18497
2015-09-17 12:00:00+00:00,65494,8628,17782
2015-09-17 13:00:00+00:00,67518,5588,17720
2015-09-17 14:00:00+00:00,65225,3228,17848
2015-09-17 15:00:00+00:00,64369,1604,18018
2015-09-17 16:00:00+00:00,63867,666,17685
2015-09-17 17:00:00+00:00,65028,60,18038
2015-09-17 18:00:00+00:00,63482,0,17434
2015-09-17 19:00:00+00:00,59136,0,17478
2015-09-17 20:00:00+00:00,54849,0,17570
2015-09-17 21:00:00+00:00,50272,0,17266
2015-09-17 22:00:00+00:00,47411,0,16122
2015-09-17 23:00:00+00:00,45146,0,14535
2015-09-18 00:00:00+00:00,44229,0,13395
2015-09-18 01:00:00+00:00,44434,0,12935
2015-09-18 02:00:00+00:00,45543,0,11899
2015-09-18 03:00:00+00:00,49464,0,11453
2015-09-18 04:00:00+00:00,58241,4,11214
2015-09-18 05:00:00+00:00,63212,716,10596
2015-09-18 06:00:00+00:00,65549,3883,9144
2015-09-18 07:00:00+00:00,66176,8366,7902
2015-09-18 08:00:00+00:00,67875,12330,7090
2015-09-18 09:00:00+00:00,68369,14795,7022
2015-09-18 10:00:00+00:00,67744,15998,7496
2015-09-18 11:00:00+00:00,66742,15465,7570
2015-09-18 12:00:00+00:00,64434,13600,6800
2015-09-18 13:00:00+00:00,63232,11321,6455
2015-09-18 14:00:00+00:00,61883,8405,5560
2015-09-18 15:00:00+00:00,60828,4838,4472
2015-09-18 16:00:00+00:00,60330,1707,3151
2015-09-18 17:00:00+00:00,60779,102,3278
2015-09-18 18:00:00+00:00,59875,0,4210
2015-09-18 19:00:00+00:00,55669,0,5280
2015-09-18 20:00:00+00:00,51587,0,5508
2015-09-18 21:00:00+00:00,47660,0,5762
2015-09-18 22:00:00+00:00,43999,0,6040
2015-09-18 23:00:00+00:00,42314,0,5919
2015-09-19 00:00:00+00:00,41131,0,5476
2015-09-19 01:00:00+00:00,40710,0,5210
2015-09-19 02:00:00+00:00,40912,0,4590
2015-09-19 03:00:00+00:00,41792,0,4167
2015-09-19 04:00:00+00:00,43722,4,3645
2015-09-19 05:00:00+00:00,46568,798,3309
2015-09-19 06:00:00+00:00,50726,4081,2756
2015-09-19 07:00:00+00:00,53909,8186,1726
2015-09-19 08:00:00+00:00,55661,11488,1392
2015-09-19 09:00:00+00:00,56788,13869,1744
2015-09-19 10:00:00+00:00,56250,14776,2188
2015-09-19 11:00:00+00:00,54873,14360,2722
2015-09-19 12:00:00+00:00,52934,12698,3053
2015-09-19 13:00:00+00:00,51522,10886,3264
2015-09-19 14:00:00+00:00,50708,8169,3664
2015-09-19 15:00:00+00:00,50882,4814,3379
2015-09-19 16:00:00+00:00,51271,1550,3103
2015-09-19 17:00:00+00:00,52030,78,3086
2015-09-19 18:00:00+00:00,51312,0,3595
2015-09-19 19:00:00+00:00,48026,0,4123
2015-09-19 20:00:00+00:00,45420,0,4619
2015-09-19 21:00:00+00:00,42216,0,4836
2015-09-19 22:00:00+00:00,39235,0,4848
2015-09-19 23:00:00+00:00,37124,0,4982
2015-09-20 00:00:00+00:00,36248,0,5158
2015-09-20 01:00:00+00:00,35718,0,5445
2015-09-20 02:00:00+00:00,35671,0,5953
2015-09-20 03:00:00+00:00,36163,0,6241
2015-09-20 04:00:00+00:00,37335,2,6575
2015-09-20 05:00:00+00:00,38788,492,6828
2015-09-20 06:00:00+00:00,42621,2718,6102
2015-09-20 07:00:00+00:00,45952,5743,5683
2015-09-20 08:00:00+00:00,48577,8679,6591
2015-09-20 09:00:00+00:00,51644,11352,8076
2015-09-20 10:00:00+00:00,52288,13061,8993
2015-09-20 11:00:00+00:00,49906,12569,9303
2015-09-20 12:00:00+00:00,48347,11583,10064
2015-09-20 13:00:00+00:00,47579,10390,10320
2015-09-20 14:00:00+00:00,46925,7957,9639
2015-09-20 15:00:00+00:00,48235,4826,8398
2015-09-20 16:00:00+00:00,49313,1544,6441
2015-09-20 17:00:00+00:00,50212,62,6065
2015-09-20 18:00:00+00:00,50244,0,6370
2015-09-20 19:00:00+00:00,47891,0,6422
2015-09-20 20:00:00+00:00,46254,0,6032
2015-09-20 21:00:00+00:00,42679,0,5694
2015-09-20 22:00:00+00:00,40072,0,5460
2015-09-20 23:00:00+00:00,38679,0,4977
2015-09-21 00:00:00+00:00,38023,0,4467
2015-09-21 01:00:00+00:00,38784,0,4170
2015-09-21 02:00:00+00:00,40689,0,3905
2015-09-21 03:00:00+00:00,45450,0,3790
2015-09-21 04:00:00+00:00,55584,1,3600
2015-09-21 05:00:00+00:00,61820,720,3396
2015-09-21 06:00:00+00:00,64600,4201,2971
2015-09-21 07:00:00+00:00,65631,9325,2319
2015-09-21 08:00:00+00:00,67114,14152,2082
2015-09-21 09:00:00+00:00,68486,17864,2248
2015-09-21 10:00:00+00:00,57264,19443,2666
2015-09-21 11:00:00+00:00,56506,18890,2984
2015-09-21 12:00:00+00:00,55498,17036,3045
2015-09-21 13:00:00+00:00,54121,14139,2938
2015-09-21 14:00:00+00:00,52495,10434,2697
2015-09-21 15:00:00+00:00,51983,5816,2310
2015-09-21 16:00:00+00:00,52451,1576,2323
2015-09-21 17:00:00+00:00,53613,44,2826
2015-09-21 18:00:00+00:00,52800,0,4038
2015-09-21 19:00:00+00:00,48579,0,5492
2015-09-21 20:00:00+00:00,45442,0,6842
2015-09-21 21:00:00+00:00,41853,0,7835
2015-09-21 22:00:00+00:00,39504,0,8624
2015-09-21 23:00:00+00:00,37225,0,8952
2015-09-22 00:00:00+00:00,36558,0,9133
2015-09-22 01:00:00+00:00,36261,0,9479
2015-09-22 02:00:00+00:00,36536,0,9870
2015-09-22 03:00:00+00:00,40541,0,10428
2015-09-22 04:00:00+00:00,47932,1,10660
2015-09-22 05:00:00+00:00,54584,492,11065
2015-09-22 06:00:00+00:00,65852,3008,10145
2015-09-22 07:00:00+00:00,66318,5706,9100
2015-09-22 08:00:00+00:00,67401,7874,8184
2015-09-22 09:00:00+00:00,69080,9520,7801
2015-09-22 10:00:00+00:00,68414,9828,7239
2015-09-22 11:00:00+00:00,67454,9018,6585
2015-09-22 12:00:00+00:00,62877,7636,6155
2015-09-22 13:00:00+00:00,60803,5800,5815
2015-09-22 14:00:00+00:00,60761,4354,5332
2015-09-22 15:00:00+00:00,60594,2489,5130
2015-09-22 16:00:00+00:00,60007,716,4855
2015-09-22 17:00:00+00:00,61366,32,4914
2015-09-22 18:00:00+00:00,59261,0,4986
2015-09-22 19:00:00+00:00,54360,0,5296
2015-09-22 20:00:00+00:00,49946,0,5264
2015-09-22 21:00:00+00:00,45812,0,4722
2015-09-22 22:00:00+00:00,42459,0,4572
2015-09-22 23:00:00+00:00,40694,0,4421
2015-09-23 00:00:00+00:00,39646,0,4455
2015-09-23 01:00:00+00:00,40241,0,4200
2015-09-23 02:00:00+00:00,41931,0,4017
2015-09-23 03:00:00+00:00,46146,0,3924
2015-09-23 04:00:00+00:00,55134,0,4002
2015-09-23 05:00:00+00:00,61479,190,3690
2015-09-23 06:00:00+00:00,64023,1381,3330
2015-09-23 07:00:00+00:00,66574,3220,2612
2015-09-23 08:00:00+00:00,67991,5304,2178
2015-09-23 09:00:00+00:00,68993,7190,2038
2015-09-23 10:00:00+00:00,68107,8811,2045
2015-09-23 11:00:00+00:00,67316,9742,2242
2015-09-23 12:00:00+00:00,66371,10013,2483
2015-09-23 13:00:00+00:00,65225,8278,2864
2015-09-23 14:00:00+00:00,62537,5707,2910
2015-09-23 15:00:00+00:00,62108,3388,2602
2015-09-23 16:00:00+00:00,62060,948,2263
2015-09-23 17:00:00+00:00,63758,34,2356
2015-09-23 18:00:00+00:00,61745,0,2718
2015-09-23 19:00:00+00:00,57029,0,3392
2015-09-23 20:00:00+00:00,53231,0,4061
2015-09-23 21:00:00+00:00,48768,0,4611
2015-09-23 22:00:00+00:00,45823,0,4997
2015-09-23 23:00:00+00:00,43868,0,5296
2015-09-24 00:00:00+00:00,42766,0,5592
2015-09-24 01:00:00+00:00,43189,0,6078
2015-09-24 02:00:00+00:00,44718,0,6369
2015-09-24 03:00:00+00:00,48843,0,6573
2015-09-24 04:00:00+00:00,57607,0,7160
2015-09-24 05:00:00+00:00,62892,466,7672
2015-09-24 06:00:00+00:00,65643,3176,7848
2015-09-24 07:00:00+00:00,65966,7010,7576
2015-09-24 08:00:00+00:00,67714,10771,8070
2015-09-24 09:00:00+00:00,69516,13127,8808
2015-09-24 10:00:00+00:00,68268,13766,9689
2015-09-24 11:00:00+00:00,67118,13680,10569
2015-09-24 12:00:00+00:00,66328,13166,10831
2015-09-24 13:00:00+00:00,65569,11280,10695
2015-09-24 14:00:00+00:00,63274,7841,10344
2015-09-24 15:00:00+00:00,62165,4300,9308
2015-09-24 16:00:00+00:00,61854,1155,8377
2015-09-24 17:00:00+00:00,63858,35,8417
2015-09-24 18:00:00+00:00,61855,0,8694
2015-09-24 19:00:00+00:00,57975,0,8523
2015-09-24 20:00:00+00:00,53917,0,7879
2015-09-24 21:00:00+00:00,49193,0,7136
2015-09-24 22:00:00+00:00,46057,0,6743
2015-09-24 23:00:00+00:00,43903,0,6431
2015-09-25 00:00:00+00:00,42905,0,6209
2015-09-25 01:00:00+00:00,43111,0,5538
2015-09-25 02:00:00+00:00,44443,0,4850
2015-09-25 03:00:00+00:00,48470,0,4606
2015-09-25 04:00:00+00:00,57485,0,4218
2015-09-25 05:00:00+00:00,62718,443,3828
2015-09-25 06:00:00+00:00,64921,3038,3168
2015-09-25 07:00:00+00:00,65619,7170,2724
2015-09-25 08:00:00+00:00,67023,11692,2738
2015-09-25 09:00:00+00:00,68319,15286,2782
2015-09-25 10:00:00+00:00,68303,16810,2942
2015-09-25 11:00:00+00:00,66727,15541,3173
2015-09-25 12:00:00+00:00,64236,12978,3374
2015-09-25 13:00:00+00:00,62607,10084,3249
2015-09-25 14:00:00+00:00,61532,7050,3191
2015-09-25 15:00:00+00:00,60617,3586,2815
2015-09-25 16:00:00+00:00,60122,888,2262
2015-09-25 17:00:00+00:00,61992,23,2152
2015-09-25 18:00:00+00:00,59659,0,2072
2015-09-25 19:00:00+00:00,55186,0,2075
2015-09-25 20:00:00+00:00,51571,0,2169
2015-09-25 21:00:00+00:00,47456,0,2312
2015-09-25 22:00:00+00:00,44029,0,2339
2015-09-25 23:00:00+00:00,41879,0,2342
2015-09-26 00:00:00+00:00,40611,0,2299
2015-09-26 01:00:00+00:00,40148,0,2265
2015-09-26 02:00:00+00:00,40626,0,2400
2015-09-26 03:00:00+00:00,41387,0,2328
2015-09-26 04:00:00+00:00,43936,0,2226
2015-09-26 05:00:00+00:00,46885,372,2106
2015-09-26 06:00:00+00:00,50369,2497,1892
2015-09-26 07:00:00+00:00,52929,6320,1275
2015-09-26 08:00:00+00:00,54846,10674,984
2015-09-26 09:00:00+00:00,56201,14037,1299
2015-09-26 10:00:00+00:00,56146,15508,1738
2015-09-26 11:00:00+00:00,54417,14232,2147
2015-09-26 12:00:00+00:00,52154,11677,2592
2015-09-26 13:00:00+00:00,50855,9068,3032
2015-09-26 14:00:00+00:00,50381,6276,3335
2015-09-26 15:00:00+00:00,50706,3394,3309
2015-09-26 16:00:00+00:00,51298,784,3058
2015-09-26 17:00:00+00:00,53084,21,3545
2015-09-26 18:00:00+00:00,51284,0,4178
2015-09-26 19:00:00+00:00,48148,0,4492
2015-09-26 20:00:00+00:00,45845,0,4681
2015-09-26 21:00:00+00:00,42449,0,4522
2015-09-26 22:00:00+00:00,39177,0,4319
2015-09-26 23:00:00+00:00,37056,0,4041
2015-09-27 00:00:00+00:00,35853,0,3826
2015-09-27 01:00:00+00:00,35457,0,3702
2015-09-27 02:00:00+00:00,35625,0,3646
2015-09-27 03:00:00+00:00,36162,0,3717
2015-09-27 04:00:00+00:00,37111,0,3885
2015-09-27 05:00:00+00:00,37692,511,3933
2015-09-27 06:00:00+00:00,37644,3956,3455
2015-09-27 07:00:00+00:00,42299,9762,2257
2015-09-27 08:00:00+00:00,48701,15456,1867
2015-09-27 09:00:00+00:00,51357,19237,2572
2015-09-27 10:00:00+00:00,51519,19466,3280
2015-09-27 11:00:00+00:00,48980,17406,3526
2015-09-27 12:00:00+00:00,46424,15448,3708
2015-09-27 13:00:00+00:00,45467,12988,3824
2015-09-27 14:00:00+00:00,45088,9607,4132
2015-09-27 15:00:00+00:00,46511,5158,4176
2015-09-27 16:00:00+00:00,48458,1171,3837
2015-09-27 17:00:00+00:00,50960,20,4163
2015-09-27 18:00:00+00:00,50435,0,4864
2015-09-27 19:00:00+00:00,47928,0,5201
2015-09-27 20:00:00+00:00,46470,0,5019
2015-09-27 21:00:00+00:00,43110,0,4762
2015-09-27 22:00:00+00:00,40477,0,4375
2015-09-27 23:00:00+00:00,38853,0,3792
2015-09-28 00:00:00+00:00,38314,0,3268
2015-09-28 01:00:00+00:00,38860,0,2860
2015-09-28 02:00:00+00:00,40898,0,2755
2015-09-28 03:00:00+00:00,45813,0,2774
2015-09-28 04:00:00+00:00,55459,0,2858
2015-09-28 05:00:00+00:00,61351,486,2794
2015-09-28 06:00:00+00:00,64446,3965,2328
2015-09-28 07:00:00+00:00,65681,9286,1530
2015-09-28 08:00:00+00:00,67262,14469,1084
2015-09-28 09:00:00+00:00,68164,18052,1462
2015-09-28 10:00:00+00:00,67678,19134,2088
2015-09-28 11:00:00+00:00,66774,17676,2539
2015-09-28 12:00:00+00:00,64939,16143,2700
2015-09-28 13:00:00+00:00,63228,14012,2958
2015-09-28 14:00:00+00:00,61279,10488,3240
2015-09-28 15:00:00+00:00,60865,5764,3530
2015-09-28 16:00:00+00:00,61452,1294,3661
2015-09-28 17:00:00+00:00,63741,18,4846
2015-09-28 18:00:00+00:00,61452,0,6384
2015-09-28 19:00:00+00:00,57122,0,7298
2015-09-28 20:00:00+00:00,52775,0,7569
2015-09-28 21:00:00+00:00,48649,0,7190
2015-09-28 22:00:00+00:00,45700,0,6740
2015-09-28 23:00:00+00:00,43945,0,6224
2015-09-29 00:00:00+00:00,42913,0,5643
2015-09-29 01:00:00+00:00,43118,0,5408
2015-09-29 02:00:00+00:00,44760,0,5406
2015-09-29 03:00:00+00:00,48542,0,5684
2015-09-29 04:00:00+00:00,57753,0,5888
2015-09-29 05:00:00+00:00,63317,533,5818
2015-09-29 06:00:00+00:00,65893,4841,5189
2015-09-29 07:00:00+00:00,66643,11280,3516
2015-09-29 08:00:00+00:00,67243,17249,3102
2015-09-29 09:00:00+00:00,68917,20718,4779
2015-09-29 10:00:00+00:00,68870,20356,6518
2015-09-29 11:00:00+00:00,67505,18771,7530
2015-09-29 12:00:00+00:00,65929,16956,7726
2015-09-29 13:00:00+00:00,64641,14310,7937
2015-09-29 14:00:00+00:00,62681,10474,8022
2015-09-29 15:00:00+00:00,61730,5398,7705
2015-09-29 16:00:00+00:00,62057,1100,6867
2015-09-29 17:00:00+00:00,64800,15,7707
2015-09-29 18:00:00+00:00,62562,0,9634
2015-09-29 19:00:00+00:00,58368,0,9464
2015-09-29 20:00:00+00:00,54332,0,7993
2015-09-29 21:00:00+00:00,49568,0,7449
2015-09-29 22:00:00+00:00,46193,0,9494
2015-09-29 23:00:00+00:00,44249,0,8838
2015-09-30 00:00:00+00:00,43105,0,7978
2015-09-30 01:00:00+00:00,43523,0,7179
2015-09-30 02:00:00+00:00,45036,0,6672
2015-09-30 03:00:00+00:00,48780,0,6379
2015-09-30 04:00:00+00:00,57835,0,6089
2015-09-30 05:00:00+00:00,63221,542,5702
2015-09-30 06:00:00+00:00,65532,4865,4924
2015-09-30 07:00:00+00:00,66347,11503,3441
2015-09-30 08:00:00+00:00,67351,17389,3255
2015-09-30 09:00:00+00:00,68539,21378,4422
2015-09-30 10:00:00+00:00,67731,23214,5312
2015-09-30 11:00:00+00:00,66539,22700,5586
2015-09-30 12:00:00+00:00,65079,21071,5512
2015-09-30 13:00:00+00:00,63401,17530,5795
2015-09-30 14:00:00+00:00,61592,12464,6034
2015-09-30 15:00:00+00:00,60982,5986,6030
2015-09-30 16:00:00+00:00,61838,1118,5606
2015-09-30 17:00:00+00:00,64741,9,6303
2015-09-30 18:00:00+00:00,62634,0,7072
2015-09-30 19:00:00+00:00,58513,0,7408
2015-09-30 20:00:00+00:00,54430,0,7251
2015-09-30 21:00:00+00:00,49621,0,6849
2015-09-30 22:00:00+00:00,46029,0,6256
2015-09-30 23:00:00+00:00,44213,0,5590
2015-10-01 00:00:00+00:00,43221,0,5083
2015-10-01 01:00:00+00:00,43685,0,4712
2015-10-01 02:00:00+00:00,45086,0,4694
2015-10-01 03:00:00+00:00,49000,0,4793
2015-10-01 04:00:00+00:00,57948,0,5006
2015-10-01 05:00:00+00:00,63469,529,4982
2015-10-01 06:00:00+00:00,65719,4992,4564
2015-10-01 07:00:00+00:00,66062,11775,3758
2015-10-01 08:00:00+00:00,67242,18096,3194
2015-10-01 09:00:00+00:00,68284,22326,3886
2015-10-01 10:00:00+00:00,67292,24364,4836
2015-10-01 11:00:00+00:00,66838,24685,5199
2015-10-01 12:00:00+00:00,65449,23012,4974
2015-10-01 13:00:00+00:00,63346,19196,4665
2015-10-01 14:00:00+00:00,60992,13317,4496
2015-10-01 15:00:00+00:00,60208,6394,3946
2015-10-01 16:00:00+00:00,60975,1115,3330
2015-10-01 17:00:00+00:00,64245,8,3687
2015-10-01 18:00:00+00:00,62408,0,4178
2015-10-01 19:00:00+00:00,57998,0,4237
2015-10-01 20:00:00+00:00,53427,0,3934
2015-10-01 21:00:00+00:00,49040,0,3539
2015-10-01 22:00:00+00:00,45979,0,3384
2015-10-01 23:00:00+00:00,44141,0,3252
2015-10-02 00:00:00+00:00,42931,0,3237
2015-10-02 01:00:00+00:00,43545,0,3245
2015-10-02 02:00:00+00:00,44945,0,3229
2015-10-02 03:00:00+00:00,48929,0,3237
2015-10-02 04:00:00+00:00,57702,0,3178
2015-10-02 05:00:00+00:00,62758,450,3135
2015-10-02 06:00:00+00:00,64953,4580,2926
2015-10-02 07:00:00+00:00,65752,11218,2155
2015-10-02 08:00:00+00:00,66949,17135,1452
2015-10-02 09:00:00+00:00,67419,21259,1242
2015-10-02 10:00:00+00:00,66452,23568,1513
2015-10-02 11:00:00+00:00,54711,23802,1824
