customer_id,plan,region,acquisition_channel,tenure_months,seats,monthly_price,tickets_last_90d,nps,weekly_active_days,feature_adoption,used_discount,churned
C005072,basic,NA,organic,27,16,32.45,1,22.8,3.39,0.349,0,0
C005073,basic,APAC,organic,22,12,32.49,1,36.1,0.91,0.515,0,0
C005074,basic,NA,organic,31,5,29.53,0,59.0,3.58,0.756,1,0
C005075,enterprise,LATAM,organic,42,24,187.51,1,-14.4,2.88,0.289,0,0
C005076,basic,NA,paid,28,6,26.75,2,34.5,1.82,0.273,0,1
C005077,basic,NA,organic,55,13,20.93,2,6.0,1.96,0.334,1,1
C005078,basic,EU,partner,31,10,25.5,1,21.7,1.95,0.45,0,0
C005079,basic,NA,partner,18,15,19.11,1,1.0,4.47,0.49,1,1
C005080,pro,APAC,organic,2,8,69.07,3,95.0,6.17,0.364,0,0
C005081,basic,EU,partner,24,6,33.23,1,46.1,7.0,0.316,1,1
C005082,pro,EU,organic,4,11,54.65,1,22.5,2.77,0.655,0,0
C005083,basic,NA,organic,3,2,33.77,4,11.4,1.35,0.342,0,0
C005084,basic,APAC,sales,23,6,28.13,1,45.4,2.7,0.322,1,1
C005085,enterprise,NA,sales,18,45,227.85,0,22.6,1.99,0.647,1,0
C005086,basic,LATAM,organic,54,8,26.28,0,37.4,0.03,0.585,0,0
C005087,pro,APAC,organic,44,11,59.74,1,35.9,4.27,0.711,0,0
C005088,basic,EU,organic,48,14,31.2,1,16.0,2.66,0.723,0,0
C005089,enterprise,APAC,paid,33,18,223.33,1,43.3,3.55,0.375,1,0
C005090,basic,EU,paid,7,9,23.14,1,11.7,3.42,0.857,0,0
C005091,basic,EU,organic,52,10,20.31,3,-0.2,2.74,0.742,0,1
C005092,pro,NA,sales,30,5,53.17,1,34.2,0.0,0.443,0,1
C005093,basic,EU,paid,26,7,25.6,2,53.4,2.09,0.209,0,0
C005094,basic,NA,organic,37,6,23.93,4,-4.2,1.66,0.27,0,0
C005095,enterprise,NA,sales,10,29,198.89,0,84.8,2.19,0.371,0,0
C005096,pro,APAC,paid,29,9,58.89,2,1.3,2.66,0.439,0,0
C005097,pro,NA,organic,37,6,69.82,0,35.5,4.0,0.681,0,0
C005098,pro,EU,paid,42,8,34.95,1,87.4,3.17,0.305,0,1
C005099,pro,NA,sales,31,6,64.24,1,-5.2,2.55,0.032,1,0
C005100,pro,NA,sales,60,10,79.17,4,-0.3,3.45,0.369,0,0
C005101,pro,APAC,organic,60,5,74.11,2,62.2,3.43,0.239,1,0
C005102,basic,NA,paid,6,7,19.11,0,67.6,5.19,0.604,0,1
C005103,basic,EU,sales,5,7,27.0,2,-14.7,7.0,0.33,0,0
C005104,pro,EU,sales,31,9,76.33,4,9.4,1.07,0.193,0,0
C005105,pro,APAC,organic,50,11,70.04,1,16.3,4.37,0.2,0,1
C005106,basic,NA,paid,31,9,23.85,2,13.6,1.15,0.813,0,0
C005107,basic,APAC,sales,14,9,20.69,3,37.8,4.29,0.309,0,0
C005108,basic,EU,organic,34,6,17.12,3,31.1,0.95,0.395,1,0
C005109,basic,NA,organic,57,4,28.77,1,-10.1,2.96,0.182,0,0
C005110,pro,NA,paid,11,10,70.48,1,63.5,2.09,0.412,0,0
C005111,basic,NA,paid,27,14,27.27,0,-5.6,3.52,0.722,0,0
C005112,pro,EU,paid,39,8,65.94,2,43.0,2.39,0.162,0,1
C005113,pro,NA,organic,24,14,81.82,1,-30.4,3.36,0.319,0,0
C005114,enterprise,NA,partner,3,39,256.55,0,2.3,3.09,0.113,0,1
C005115,basic,EU,organic,41,9,22.97,0,1.2,4.63,0.553,0,0
C005116,enterprise,EU,partner,45,21,248.42,2,81.1,3.19,0.345,0,0
C005117,pro,NA,organic,40,8,76.49,0,12.3,6.14,0.822,1,1
C005118,pro,NA,organic,40,10,69.5,0,38.3,2.87,0.228,0,1
C005119,basic,NA,sales,40,7,25.52,1,47.5,4.1,0.768,1,0
C005120,basic,EU,partner,20,9,37.05,2,44.1,1.64,0.155,0,0
C005121,pro,LATAM,organic,1,5,62.35,3,15.5,3.35,0.398,0,1
C005122,basic,EU,organic,60,3,22.58,0,19.7,2.61,0.074,0,0
C005123,basic,EU,paid,13,6,27.28,2,44.8,4.62,0.708,0,0
C005124,pro,NA,sales,50,8,62.54,0,32.7,4.08,0.384,0,0
C005125,pro,LATAM,organic,33,11,58.24,4,69.5,3.6,0.29,0,0
C005126,basic,NA,sales,33,10,31.32,3,-29.8,2.48,0.337,1,1
C005127,basic,NA,organic,2,8,25.32,1,55.7,4.57,0.211,0,0
C005128,basic,NA,paid,60,11,25.68,2,34.3,4.1,0.345,1,0
C005129,enterprise,NA,organic,32,37,225.65,1,73.4,5.55,0.384,0,0
C005130,enterprise,APAC,organic,50,21,157.68,1,87.2,0.0,0.772,0,0
C005131,basic,NA,sales,47,10,32.58,2,26.3,4.44,0.351,0,0
C005132,basic,NA,organic,9,6,20.05,0,39.4,4.18,0.464,0,0
C005133,basic,NA,sales,57,11,22.79,1,18.7,3.38,0.131,1,0
C005134,basic,LATAM,organic,36,10,17.92,3,54.5,4.92,0.466,0,0
C005135,pro,APAC,organic,12,9,73.37,1,55.1,4.48,0.492,0,0
C005136,basic,LATAM,sales,35,7,24.19,1,20.0,2.69,0.651,0,0
C005137,basic,APAC,paid,37,7,29.05,0,47.5,1.76,0.774,0,0
C005138,basic,LATAM,organic,40,11,24.61,1,26.6,4.21,0.318,0,0
C005139,basic,EU,paid,20,8,24.52,2,7.2,4.61,0.773,0,1
C005140,pro,NA,organic,57,7,83.11,3,35.8,1.63,0.078,0,0
C005141,pro,NA,sales,15,14,77.74,2,42.4,3.35,0.417,0,1
C005142,pro,NA,organic,30,10,88.38,1,44.1,2.21,0.491,1,0
C005143,basic,APAC,paid,51,11,27.13,0,6.1,4.84,0.321,1,0
C005144,enterprise,NA,organic,5,40,222.4,0,23.1,4.57,0.482,0,0
C005145,basic,NA,paid,25,8,29.87,1,-12.2,3.16,0.493,0,1
C005146,pro,EU,sales,29,10,73.83,1,32.0,2.96,0.674,0,0
C005147,pro,NA,partner,47,6,68.49,3,30.7,4.25,0.631,0,0
C005148,basic,NA,organic,48,8,21.22,2,-7.0,3.6,0.579,1,0
C005149,pro,NA,organic,48,4,64.5,1,-7.7,2.96,0.728,0,0
C005150,basic,EU,organic,22,5,19.94,1,42.8,0.8,0.33,0,1
C005151,pro,NA,sales,30,9,65.73,1,60.5,2.22,0.1,0,0
C005152,basic,NA,organic,2,10,22.45,1,7.4,5.22,0.394,0,0
C005153,basic,NA,paid,50,6,24.28,0,24.9,5.89,0.226,0,0
C005154,basic,APAC,organic,19,7,23.14,1,-9.1,3.06,0.705,0,0
C005155,basic,NA,sales,29,7,25.06,0,50.6,3.88,0.276,1,0
C005156,basic,NA,paid,41,10,33.29,0,65.4,3.23,0.536,1,1
C005157,basic,LATAM,paid,47,6,31.59,3,-0.3,2.79,0.773,0,0
C005158,pro,APAC,sales,6,8,73.83,0,-7.2,2.7,0.676,0,0
C005159,basic,NA,sales,47,7,36.41,2,23.1,1.23,0.086,0,1
C005160,basic,NA,paid,23,7,22.71,0,33.2,3.55,0.368,1,0
C005161,enterprise,NA,partner,26,48,263.45,0,-4.0,4.01,0.436,0,0
C005162,enterprise,APAC,paid,8,23,292.86,1,-2.6,3.07,0.245,0,0
C005163,basic,NA,organic,44,4,26.63,1,54.1,5.12,0.512,0,0
C005164,basic,LATAM,organic,29,7,17.64,1,-13.9,2.2,0.243,0,0
C005165,pro,APAC,paid,7,7,75.38,4,-10.0,2.42,0.401,0,0
C005166,pro,EU,paid,9,10,61.35,2,24.0,1.78,0.065,1,0
C005167,basic,NA,organic,44,10,22.96,2,74.5,5.73,0.402,1,1
C005168,pro,APAC,organic,7,9,31.1,1,15.2,2.43,0.054,0,0
C005169,basic,APAC,paid,32,3,27.37,3,-1.7,3.43,0.079,0,0
C005170,basic,APAC,organic,42,7,25.38,0,41.3,2.31,0.375,0,0
C005171,pro,NA,paid,55,10,83.6,1,56.2,4.72,0.558,1,0
C005172,pro,APAC,paid,10,7,62.53,2,62.1,4.58,0.239,0,0
C005173,pro,APAC,organic,18,4,34.7,2,37.5,3.63,0.697,0,0
C005174,basic,LATAM,organic,10,5,26.64,4,42.9,3.59,0.486,0,0
C005175,basic,EU,organic,53,8,24.98,3,43.4,3.99,0.276,0,0
C005176,basic,EU,organic,36,7,25.69,1,33.2,3.95,0.64,0,0
C005177,basic,NA,paid,59,9,30.79,1,73.8,4.71,0.395,0,0
C005178,basic,APAC,paid,3,7,26.44,3,29.8,2.08,0.742,0,0
C005179,basic,LATAM,sales,43,5,32.12,0,26.2,4.82,0.778,0,0
C005180,basic,EU,organic,2,3,22.53,1,49.9,2.31,0.399,0,1
C005181,pro,NA,paid,7,14,70.24,1,33.3,3.6,0.521,0,0
C005182,basic,NA,organic,26,5,17.39,2,76.5,2.43,0.478,1,0
C005183,basic,EU,partner,23,9,20.19,2,77.8,3.52,0.509,0,0
C005184,pro,APAC,organic,22,12,53.06,1,4.3,3.89,0.793,0,0
C005185,basic,NA,paid,5,5,27.37,3,48.4,4.62,0.325,0,1
C005186,pro,NA,paid,33,3,59.24,0,29.1,5.41,0.353,0,0
C005187,basic,LATAM,organic,21,3,19.55,2,36.5,3.88,0.318,1,0
C005188,basic,EU,sales,60,9,26.72,3,57.4,1.99,0.76,0,0
C005189,pro,NA,organic,48,7,56.64,0,21.2,2.59,0.455,0,0
C005190,pro,NA,organic,27,6,66.31,1,7.7,2.42,0.496,0,0
C005191,pro,NA,paid,46,7,58.95,0,13.6,4.86,0.221,0,0
C005192,pro,NA,paid,35,6,68.45,2,24.4,0.61,0.136,0,0
C005193,basic,EU,organic,30,4,20.64,2,-22.1,3.45,0.562,0,0
C005194,pro,EU,organic,56,5,61.2,2,19.0,3.44,0.166,0,0
C005195,pro,EU,organic,36,13,59.86,2,27.5,4.97,0.454,0,1
C005196,enterprise,EU,sales,29,44,184.7,0,50.4,3.1,0.099,0,0
C005197,basic,NA,paid,34,6,33.64,4,12.8,2.87,0.661,0,0
C005198,basic,NA,organic,47,9,25.82,3,38.2,4.59,0.226,1,0
C005199,pro,NA,organic,45,4,80.47,0,29.7,4.13,0.604,0,0
C005200,basic,NA,sales,33,2,28.12,2,49.1,5.54,0.493,0,0
C005201,basic,APAC,sales,11,3,23.04,2,57.1,3.21,0.217,1,0
C005202,basic,NA,organic,39,3,20.2,1,17.5,2.88,0.37,1,0
C005203,basic,EU,paid,26,5,25.81,1,57.2,2.63,0.66,1,1
C005204,basic,NA,organic,56,9,18.51,1,52.5,4.37,0.203,0,0
C005205,basic,NA,organic,55,8,23.92,0,19.5,5.65,0.535,1,0
C005206,basic,NA,sales,1,3,24.27,1,54.5,1.16,0.195,0,0
C005207,basic,EU,sales,60,10,30.9,3,34.4,4.27,0.623,0,0
C005208,enterprise,EU,organic,55,15,205.85,2,45.8,3.43,0.195,0,0
C005209,basic,APAC,sales,55,4,27.21,1,42.3,3.66,0.055,0,1
C005210,basic,NA,paid,30,7,20.14,0,14.9,5.43,0.52,0,0
C005211,basic,EU,partner,17,4,29.34,2,12.7,4.91,0.195,0,0
C005212,basic,APAC,partner,37,7,32.57,1,60.9,5.07,0.754,0,0
C005213,enterprise,NA,paid,53,33,129.11,0,16.6,4.17,0.348,1,0
C005214,enterprise,NA,sales,28,46,241.08,2,-22.3,3.96,0.393,0,0
C005215,basic,NA,organic,60,6,37.95,1,10.2,4.52,0.451,0,0
C005216,basic,NA,paid,16,8,21.31,0,58.7,7.0,0.191,0,1
C005217,basic,APAC,organic,52,7,17.73,0,64.6,3.74,0.402,0,0
C005218,basic,NA,partner,4,2,26.13,0,56.5,3.98,0.386,0,0
C005219,basic,EU,organic,51,8,19.67,0,18.2,2.66,0.535,0,0
C005220,basic,APAC,organic,57,10,26.87,1,19.6,1.2,0.229,0,0
C005221,basic,NA,partner,43,6,29.35,3,37.7,5.32,0.788,0,0
C005222,pro,EU,organic,38,9,52.93,1,42.8,3.3,0.814,0,0
C005223,basic,NA,organic,25,13,17.64,1,-22.5,4.5,0.543,1,0
C005224,basic,EU,organic,53,13,30.13,1,5.6,4.03,0.265,0,0
C005225,basic,NA,paid,8,4,33.67,1,30.7,5.64,0.717,1,1
C005226,basic,NA,organic,18,11,23.48,0,20.9,3.17,0.698,0,0
C005227,basic,NA,organic,8,8,31.92,0,8.3,1.68,0.202,0,1
C005228,basic,APAC,paid,17,2,33.83,3,39.1,5.49,0.449,1,0
C005229,basic,EU,sales,32,7,28.56,2,14.1,4.0,0.211,1,0
C005230,basic,APAC,partner,21,3,25.7,0,-18.8,3.77,0.346,0,0
C005231,pro,NA,organic,26,7,84.42,2,52.8,0.61,0.556,0,0
C005232,enterprise,LATAM,sales,14,25,210.72,2,25.5,4.41,0.555,1,1
C005233,basic,NA,partner,22,10,13.78,4,36.4,1.12,0.867,1,0
C005234,basic,APAC,paid,30,8,24.41,4,0.7,4.84,0.241,0,0
C005235,pro,APAC,paid,13,12,54.22,1,3.5,3.15,0.647,0,1
C005236,pro,EU,organic,57,11,66.28,2,-15.5,4.32,0.317,0,0
C005237,basic,NA,paid,54,8,26.61,3,37.6,3.62,0.39,0,0
C005238,basic,APAC,paid,53,7,24.52,2,22.7,3.12,0.466,1,0
C005239,basic,APAC,organic,1,5,25.17,0,57.7,2.5,0.677,0,1
C005240,pro,NA,organic,30,9,82.91,4,12.2,0.72,0.487,0,0
C005241,basic,APAC,organic,48,6,24.07,1,3.3,3.31,0.637,0,0
C005242,basic,NA,paid,21,7,24.94,0,2.5,3.97,0.246,0,0
C005243,basic,EU,organic,14,4,32.81,0,46.8,4.15,0.558,0,0
C005244,basic,EU,paid,37,7,28.24,0,85.9,4.69,0.53,0,0
C005245,basic,APAC,partner,1,8,20.32,3,18.9,4.15,0.583,0,0
C005246,pro,EU,organic,37,7,57.26,1,43.1,6.36,0.221,0,1
C005247,basic,NA,organic,28,4,28.43,1,14.8,2.88,0.36,0,1
C005248,basic,EU,organic,42,11,23.66,0,17.9,6.06,0.41,0,1
C005249,basic,NA,organic,41,13,27.57,2,-1.3,3.85,0.067,1,1
C005250,pro,EU,partner,33,9,72.88,0,30.7,4.48,0.043,1,0
C005251,basic,EU,paid,36,7,26.05,2,12.1,4.94,0.156,0,0
C005252,basic,APAC,sales,2,8,31.38,0,4.8,0.0,0.051,0,0
C005253,basic,NA,sales,59,7,27.01,3,57.1,5.93,0.329,0,0
C005254,pro,NA,organic,5,13,77.88,0,49.7,4.33,0.48,0,1
C005255,pro,EU,paid,59,12,50.24,0,57.8,2.6,0.702,0,0
C005256,pro,NA,organic,59,8,67.12,3,34.2,2.94,0.304,0,0
C005257,pro,NA,organic,44,10,80.34,0,8.2,4.75,0.33,0,0
C005258,basic,NA,organic,45,6,23.92,0,36.7,3.12,0.592,1,1
C005259,basic,EU,organic,2,8,25.67,1,34.8,2.67,0.645,0,1
C005260,basic,NA,paid,57,4,26.79,8,6.6,3.32,0.626,1,0
C005261,pro,EU,paid,32,14,54.69,0,74.9,2.33,0.651,0,0
C005262,pro,APAC,organic,21,5,74.42,1,28.0,1.84,0.329,0,0
C005263,basic,EU,organic,41,10,28.6,2,32.3,3.51,0.533,1,0
C005264,pro,NA,paid,33,7,59.3,0,32.4,0.0,0.395,0,0
C005265,basic,NA,paid,22,10,22.45,2,40.2,4.2,0.453,0,0
C005266,basic,NA,paid,20,11,24.13,1,21.5,2.1,0.271,0,1
C005267,basic,EU,organic,8,4,24.59,1,59.6,6.41,0.31,0,0
C005268,pro,EU,organic,55,4,76.87,1,64.3,4.34,0.312,0,0
C005269,enterprise,NA,partner,40,29,254.98,0,-20.0,4.8,0.394,0,0
C005270,basic,NA,paid,18,4,26.19,1,22.4,1.49,0.505,1,1
C005271,enterprise,NA,organic,44,42,207.41,0,55.9,4.96,0.419,0,0
C005272,pro,NA,organic,42,8,63.34,1,39.4,1.19,0.284,0,0
C005273,pro,LATAM,organic,9,11,58.11,1,1.0,3.13,0.769,0,1
C005274,pro,NA,paid,11,7,59.36,1,18.2,1.24,0.824,1,0
C005275,basic,NA,organic,14,5,25.76,1,65.8,3.24,0.632,1,0
C005276,pro,NA,paid,7,7,61.79,2,-11.7,4.04,0.186,0,0
C005277,pro,NA,sales,50,9,66.72,0,31.2,3.2,0.431,0,0
C005278,pro,NA,organic,10,6,55.68,3,25.6,2.51,0.349,0,0
C005279,basic,NA,organic,49,11,23.73,1,18.3,4.54,0.397,0,0
C005280,pro,NA,organic,32,6,54.57,1,20.1,3.58,0.101,0,0
C005281,enterprise,NA,organic,8,34,236.39,3,43.7,3.39,0.225,0,1
C005282,basic,EU,sales,51,10,32.71,1,45.4,4.03,0.733,0,0
C005283,enterprise,EU,sales,11,34,275.31,1,36.0,2.02,0.133,0,0
C005284,basic,NA,organic,60,5,26.24,2,43.6,4.78,0.311,0,0
C005285,basic,APAC,sales,1,5,23.11,0,24.6,4.79,0.256,0,0
C005286,basic,NA,organic,38,8,19.3,3,62.6,3.04,0.574,0,0
C005287,pro,LATAM,paid,19,5,63.78,1,46.0,4.0,0.61,0,0
C005288,pro,LATAM,paid,33,3,80.44,1,13.8,3.83,0.307,0,0
C005289,basic,NA,organic,51,9,30.26,3,40.6,5.09,0.674,0,0
C005290,pro,NA,paid,48,7,46.02,1,54.2,7.0,0.588,0,0
C005291,basic,APAC,paid,17,6,20.08,1,33.3,5.53,0.241,1,0
C005292,basic,NA,organic,4,6,14.81,0,4.0,1.92,0.397,1,0
C005293,pro,NA,sales,18,7,57.9,1,-17.5,4.82,0.779,0,0
C005294,pro,EU,organic,49,7,54.73,0,44.3,7.0,0.216,1,0
C005295,pro,EU,organic,31,6,73.74,0,0.9,2.2,0.345,0,0
C005296,pro,APAC,sales,46,12,60.47,0,7.2,5.61,0.844,0,0
C005297,enterprise,APAC,organic,30,22,205.25,0,8.1,4.54,0.152,0,0
C005298,basic,APAC,organic,32,4,22.82,2,3.6,3.91,0.686,0,0
C005299,basic,APAC,organic,4,5,27.12,2,19.6,3.99,0.454,0,0
C005300,basic,EU,organic,2,11,32.07,2,30.0,3.12,0.256,0,0
C005301,pro,EU,organic,43,9,62.63,0,9.7,1.52,0.269,0,0
C005302,pro,LATAM,organic,13,10,63.22,3,6.5,5.02,0.678,0,1
C005303,pro,LATAM,paid,22,4,71.54,0,18.9,1.2,0.699,0,1
C005304,basic,APAC,organic,23,10,25.93,3,22.3,3.31,0.506,0,1
C005305,basic,APAC,sales,38,10,32.75,4,34.7,3.64,0.704,1,0
C005306,pro,EU,sales,57,6,72.74,1,33.5,3.13,0.797,1,0
C005307,enterprise,NA,organic,46,31,245.66,0,-2.8,3.89,0.468,0,0
C005308,basic,APAC,sales,39,6,31.23,2,49.4,6.31,0.502,0,0
C005309,basic,NA,sales,51,6,24.36,1,-6.3,3.92,0.564,0,0
C005310,basic,NA,sales,31,9,28.17,1,34.2,4.0,0.519,0,0
C005311,basic,NA,paid,9,4,26.26,2,24.6,5.0,0.395,0,0
C005312,basic,EU,organic,30,8,27.81,3,70.0,4.32,0.249,0,0
C005313,basic,EU,organic,59,6,29.41,0,16.5,3.78,0.525,0,0
C005314,pro,NA,sales,47,6,69.07,1,29.1,3.14,0.082,0,0
C005315,basic,NA,paid,21,6,30.54,1,29.8,3.75,0.041,0,0
C005316,basic,NA,sales,20,8,32.53,1,43.0,4.38,0.325,0,1
C005317,basic,NA,paid,56,6,23.99,2,57.5,4.37,0.19,1,0
C005318,enterprise,NA,organic,6,37,243.81,1,34.7,2.24,0.643,0,0
C005319,basic,EU,organic,56,6,24.46,4,85.8,1.63,0.298,0,1
C005320,basic,NA,sales,41,6,39.63,2,21.6,4.34,0.325,1,1
C005321,basic,NA,organic,49,9,24.78,4,58.0,2.49,0.706,0,0
C005322,pro,NA,paid,20,7,72.07,0,34.0,3.75,0.429,1,0
C005323,pro,EU,sales,39,8,65.83,1,31.5,3.27,0.575,0,1
C005324,basic,APAC,organic,20,10,26.28,0,-2.3,2.93,0.381,0,0
C005325,basic,NA,organic,2,4,21.12,1,42.7,4.37,0.087,0,0
C005326,basic,NA,paid,28,10,19.46,1,22.4,3.73,0.648,0,0
C005327,pro,EU,partner,59,4,56.11,2,27.3,5.32,0.064,0,0
C005328,enterprise,NA,paid,15,30,260.52,0,27.7,4.7,0.087,0,0
C005329,basic,APAC,organic,10,14,28.73,1,41.6,2.37,0.619,0,0
C005330,basic,LATAM,organic,56,11,29.85,1,57.3,3.0,0.669,0,0
C005331,pro,EU,organic,55,6,49.39,1,23.3,3.25,0.663,0,0
C005332,pro,LATAM,organic,51,12,63.71,0,19.8,2.7,0.23,0,0
C005333,basic,NA,organic,59,15,25.29,2,34.2,5.24,0.431,0,0
C005334,basic,NA,partner,60,7,31.01,1,1.7,2.92,0.823,1,0
C005335,basic,NA,organic,56,7,23.18,3,6.5,3.58,0.393,0,1
C005336,pro,NA,partner,58,12,92.5,0,41.1,4.13,0.141,0,1
C005337,pro,NA,sales,45,8,53.64,3,13.8,2.01,0.347,0,0
C005338,pro,EU,paid,19,3,70.88,3,47.9,3.63,0.591,0,0
C005339,pro,EU,paid,28,11,58.01,1,25.4,5.87,0.681,0,0
C005340,basic,NA,organic,23,5,29.25,1,19.3,3.69,0.147,0,0
C005341,basic,EU,paid,31,8,29.1,3,56.5,3.15,0.346,0,1
C005342,basic,NA,organic,42,9,17.04,0,11.5,4.75,0.615,0,0
C005343,pro,NA,organic,15,8,77.4,1,28.0,4.71,0.406,0,0
C005344,pro,NA,paid,1,9,60.62,1,12.2,0.35,0.503,0,0
C005345,basic,EU,organic,37,9,28.62,0,27.6,3.41,0.317,1,0
C005346,basic,EU,organic,60,7,24.12,2,44.0,4.13,0.414,1,1
C005347,pro,APAC,paid,52,15,75.09,1,31.8,4.79,0.42,1,0
C005348,pro,NA,organic,1,5,63.51,1,27.0,5.23,0.067,0,0
C005349,pro,NA,organic,36,5,61.07,0,24.7,3.23,0.483,0,0
C005350,basic,LATAM,organic,32,6,32.94,0,34.7,3.65,0.353,0,0
C005351,enterprise,NA,organic,26,34,240.51,0,39.2,2.67,0.389,0,0
C005352,pro,NA,paid,41,7,93.6,2,38.8,5.31,0.412,0,0
C005353,pro,NA,paid,26,9,64.44,4,32.3,0.6,0.085,0,0
C005354,pro,NA,organic,55,4,74.64,3,13.4,1.63,0.64,0,1
C005355,enterprise,EU,paid,55,38,260.08,2,24.6,5.82,0.487,0,0
C005356,enterprise,NA,sales,39,49,219.77,2,17.0,3.53,0.547,0,1
C005357,pro,EU,paid,28,11,52.17,3,37.5,2.98,0.631,0,0
C005358,basic,LATAM,paid,36,9,33.41,2,21.4,5.0,0.625,0,1
C005359,basic,NA,paid,55,7,28.35,4,22.1,1.23,0.363,0,1
C005360,pro,NA,sales,19,11,61.05,1,64.0,3.92,0.477,0,0
C005361,pro,APAC,sales,53,6,57.35,0,25.7,4.61,0.317,0,1
C005362,basic,EU,organic,36,10,19.41,1,-17.2,3.7,0.577,0,0
C005363,basic,APAC,organic,4,5,31.02,2,69.5,0.0,0.484,1,0
C005364,enterprise,NA,organic,45,25,199.55,1,28.0,3.07,0.275,0,1
C005365,pro,EU,partner,13,11,75.64,2,20.2,2.22,0.582,0,0
C005366,enterprise,LATAM,organic,31,49,173.49,3,20.1,6.14,0.454,0,0
C005367,basic,NA,sales,58,9,23.72,2,19.6,5.13,0.081,0,1
C005368,pro,APAC,organic,47,9,70.31,2,58.7,3.2,0.475,0,1
C005369,pro,EU,paid,42,4,73.88,2,13.8,1.07,0.571,0,0
C005370,basic,APAC,organic,5,9,18.87,0,13.8,3.6,0.32,0,0
C005371,basic,NA,organic,52,14,30.47,0,23.7,1.95,0.188,0,0
C005372,enterprise,NA,organic,21,26,280.2,0,-10.8,4.31,0.4,0,0
C005373,basic,NA,paid,4,2,20.24,1,17.6,4.04,0.125,0,1
C005374,pro,LATAM,organic,58,6,58.16,0,52.4,3.06,0.351,1,0
C005375,pro,NA,organic,12,8,61.55,0,35.6,4.11,0.319,0,0
C005376,pro,NA,paid,20,11,64.43,2,41.5,7.0,0.333,0,1
C005377,basic,APAC,sales,9,7,26.11,0,13.2,1.29,0.089,0,1
C005378,pro,NA,partner,38,12,58.91,1,-11.8,1.99,0.527,0,0
C005379,basic,EU,paid,53,7,29.52,2,44.1,3.96,0.884,0,0
C005380,pro,NA,organic,32,10,50.57,1,3.9,2.43,0.545,0,0
C005381,basic,EU,sales,53,11,22.32,1,-10.0,4.15,0.567,1,0
C005382,pro,NA,organic,57,14,47.89,3,9.2,1.78,0.262,0,0
C005383,pro,EU,sales,53,7,43.75,0,11.8,3.68,0.483,0,0
C005384,basic,EU,partner,10,5,16.02,2,0.5,3.57,0.289,0,0
C005385,basic,NA,organic,13,5,19.37,0,28.7,4.51,0.301,0,0
C005386,pro,NA,organic,18,10,69.03,0,81.3,3.32,0.483,0,1
C005387,basic,NA,paid,39,9,24.34,2,26.9,5.02,0.18,1,1
C005388,basic,APAC,paid,52,7,29.95,3,12.4,2.2,0.504,0,1
C005389,basic,NA,paid,19,9,17.93,0,29.5,4.06,0.459,0,1
C005390,enterprise,NA,sales,40,37,216.76,0,51.2,1.12,0.721,0,0
C005391,pro,NA,paid,12,7,76.17,1,-25.6,0.43,0.544,0,1
C005392,basic,EU,organic,33,8,23.39,1,17.6,1.67,0.196,1,0
C005393,enterprise,APAC,paid,47,44,202.47,1,34.3,6.46,0.459,0,0
C005394,basic,NA,organic,24,3,21.82,1,36.7,5.65,0.761,0,0
C005395,basic,APAC,paid,10,12,26.26,0,16.3,4.11,0.569,0,1
C005396,basic,EU,sales,25,10,23.64,2,-4.9,2.43,0.507,0,1
C005397,basic,APAC,organic,46,7,23.11,0,32.8,4.85,0.162,0,0
C005398,basic,APAC,partner,57,4,19.11,1,9.0,1.33,0.421,0,0
C005399,pro,NA,partner,37,10,53.41,2,-38.3,0.78,0.266,1,0
C005400,basic,LATAM,organic,41,11,25.73,2,30.8,3.4,0.234,0,0
C005401,pro,APAC,partner,26,2,42.18,1,33.9,3.53,0.62,0,0
C005402,basic,EU,partner,56,3,23.6,2,22.6,4.25,0.386,0,0
C005403,basic,NA,organic,53,8,25.61,3,69.9,2.67,0.387,0,1
C005404,basic,NA,organic,59,7,27.54,1,39.5,2.74,0.448,0,0
C005405,pro,EU,organic,52,11,50.82,1,31.3,6.1,0.259,0,0
C005406,pro,NA,paid,33,9,64.35,1,64.7,3.36,0.234,0,0
C005407,basic,EU,organic,58,9,26.18,0,73.9,2.83,0.559,0,0
C005408,basic,NA,organic,37,9,23.92,3,49.9,4.13,0.279,0,1
C005409,basic,EU,sales,37,8,24.5,2,16.8,2.9,0.661,0,0
C005410,pro,NA,paid,40,2,66.79,1,38.6,6.1,0.588,0,0
C005411,basic,NA,paid,12,5,20.15,1,48.1,4.07,0.478,0,1
C005412,pro,NA,sales,51,5,57.94,0,-31.6,3.09,0.315,0,0
C005413,basic,APAC,organic,22,4,27.92,0,-1.5,2.46,0.678,0,1
C005414,basic,EU,organic,40,5,23.57,1,41.9,0.82,0.634,0,1
C005415,pro,LATAM,paid,51,6,42.08,1,25.3,3.92,0.226,0,0
C005416,basic,APAC,organic,7,5,29.23,1,41.0,2.44,0.689,0,0
C005417,basic,APAC,organic,19,5,26.67,1,44.8,1.09,0.24,0,0
C005418,enterprise,EU,partner,57,32,222.8,2,5.6,1.91,0.227,0,0
C005419,basic,APAC,organic,22,15,16.91,2,22.9,5.39,0.383,0,0
C005420,basic,LATAM,paid,40,13,21.58,0,31.4,3.29,0.354,0,1
C005421,basic,APAC,paid,34,10,25.42,2,49.1,3.87,0.261,0,0
C005422,basic,NA,paid,53,2,27.51,0,49.1,3.9,0.189,1,0
